loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LN101404,5,2021-11-01,2021-06-01,5,355,390900.0,387315.45,3.939,700-739,<=60,,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2021-11-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,6,2021-12-01,2021-06-01,6,354,390900.0,386715.38,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2021-12-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,7,2022-01-01,2021-06-01,7,353,390900.0,386114.55,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-01-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,8,2022-02-01,2021-06-01,8,352,390900.0,385512.96,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-02-01,Core,Complete,0,0,0,0,Current,0,none
LN101404,9,2022-03-01,2021-06-01,9,351,390900.0,384910.59,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-03-10,LOS_A,Missing,0,0,0,0,Current,0,none
LN101404,10,2022-04-01,2021-06-01,10,350,390900.0,384307.46,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-04-05,LOS_B,Complete,0,0,0,0,Current,0,none
LN101404,11,2022-05-01,2021-06-01,11,349,390900.0,383703.55,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-05-03,LOS_B,Complete,0,0,0,0,Current,0,none
LN101404,12,2022-06-01,2021-06-01,12,348,390900.0,383098.86,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-06-04,LOS_B,Pending,0,0,0,0,Current,0,none
LN101404,13,2022-07-01,2021-06-01,13,347,390900.0,382493.38,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-07-06,Core,Pending,0,0,0,0,Current,0,none
LN101404,14,2022-08-01,2021-06-01,14,346,390900.0,381887.13,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-08-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN101404,15,2022-09-01,2021-06-01,15,345,390900.0,381280.08,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-09-03,Core,Complete,0,0,0,0,Current,0,none
LN101404,16,2022-10-01,2021-06-01,16,344,390900.0,380672.24,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-10-09,LOS_B,,0,0,0,0,Current,0,none
LN101404,17,2022-11-01,2021-06-01,17,343,390900.0,380063.61,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-11-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,18,2022-12-01,2021-06-01,18,342,390900.0,379454.18,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2022-12-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,19,2023-01-01,2021-06-01,19,341,390900.0,378843.94,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-01-08,Core,Complete,0,0,0,0,Current,0,none
LN101404,20,2023-02-01,2021-06-01,20,340,390900.0,378232.91,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-02-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN101404,21,2023-03-01,2021-06-01,21,339,390900.0,377621.06,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-03-09,LOS_B,Complete,0,0,0,1,Current,0,none
LN101404,22,2023-04-01,2021-06-01,22,338,390900.0,377008.4,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-04-05,LOS_A,Complete,0,0,0,1,Current,0,none
LN101404,23,2023-05-01,2021-06-01,23,337,390900.0,376394.92,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-05-04,LOS_A,Complete,0,0,0,1,Current,0,none
LN101404,24,2023-06-01,2021-06-01,24,336,390900.0,375780.63,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-06-07,Core,Complete,0,0,0,1,Current,0,none
LN101404,25,2023-07-01,2021-06-01,25,335,390900.0,375165.51,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-07-02,Core,Complete,0,0,0,1,Current,0,none
LN101404,26,2023-08-01,2021-06-01,26,334,390900.0,374549.57,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-08-08,Core,Complete,0,0,0,1,Current,0,none
LN101404,27,2023-09-01,2021-06-01,27,333,390900.0,373932.8,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-09-04,LOS_B,Pending,0,0,0,1,Current,0,none
LN101404,28,2023-10-01,2021-06-01,28,332,390900.0,373315.19,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-10-06,LOS_B,Complete,0,0,0,1,Current,0,none
LN101404,29,2023-11-01,2021-06-01,29,331,390900.0,372696.75,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-11-04,Core,Complete,0,0,0,1,Current,0,none
LN101404,30,2023-12-01,2021-06-01,30,330,390900.0,372077.46,3.939,700-739,<=60,44-50,OH,Cash-Out Refinance,Primary,Single Family,Sunrise Servicing,Current,0,0,0,0,,2023-12-03,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,0,2019-10-01,2019-10-01,0,360,270600.0,270187.73,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2019-10-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,1,2019-11-01,2019-10-01,1,359,270600.0,269774.94,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2019-11-08,LOS_B,Missing,0,0,0,0,Current,0,none
LN101405,2,2019-12-01,2019-10-01,2,358,270600.0,269361.64,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2019-12-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,3,2020-01-01,2019-10-01,3,357,270600.0,268947.81,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-01-01,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,4,2020-02-01,2019-10-01,4,356,270600.0,268533.47,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-02-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,5,2020-03-01,2019-10-01,5,355,270600.0,268118.6,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-03-09,LOS_B,Complete,0,0,0,0,Current,0,none
LN101405,6,2020-04-01,2019-10-01,6,354,270600.0,267703.2,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-04-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,7,2020-05-01,2019-10-01,7,353,270600.0,267287.28,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-05-03,Core,Complete,0,0,0,0,Current,0,none
LN101405,8,2020-06-01,2019-10-01,8,352,270600.0,266870.83,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-06-07,LOS_A,Complete,0,0,0,0,Current,0,none
LN101405,9,2020-07-01,2019-10-01,9,351,270600.0,266453.84,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-07-07,LOS_B,,0,0,0,1,Current,0,none
LN101405,10,2020-08-01,2019-10-01,10,350,270600.0,266036.32,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-08-01,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,11,2020-09-01,2019-10-01,11,349,270600.0,265618.26,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-09-10,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,12,2020-10-01,2019-10-01,12,348,270600.0,265199.67,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-10-06,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,13,2020-11-01,2019-10-01,13,347,270600.0,264780.53,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-11-02,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,14,2020-12-01,2019-10-01,14,346,270600.0,264360.85,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2020-12-02,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,15,2021-01-01,2019-10-01,15,345,270600.0,263940.62,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-01-06,LOS_A,Complete,0,0,0,1,Current,0,none
LN101405,16,2021-02-01,2019-10-01,16,344,270600.0,263519.85,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-02-07,LOS_A,Complete,0,0,0,1,Current,0,none
LN101405,17,2021-03-01,2019-10-01,17,343,270600.0,263098.52,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-03-06,LOS_A,Pending,0,0,0,1,Current,0,none
LN101405,18,2021-04-01,2019-10-01,18,342,270600.0,262676.65,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-04-07,LOS_B,Complete,0,0,0,1,Current,0,none
LN101405,19,2021-05-01,2019-10-01,19,341,270600.0,262254.21,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-05-05,LOS_A,Complete,0,0,0,1,Current,0,none
LN101405,20,2021-06-01,2019-10-01,20,340,270600.0,261831.22,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2021-06-04,Core,Complete,0,0,0,1,Prepaid,0,none
LN101405,21,2021-07-01,2019-10-01,21,339,270600.0,261831.22,4.145,700-739,81-90,21-30,GA,Purchase,Primary,Single Family,Cornerstone Servicing,Prepaid,0,0,1,0,,2021-07-09,LOS_A,Complete,0,0,0,0,Prepaid,0,none
LN101406,0,2020-11-01,2020-11-01,0,180,396400.0,395195.47,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2020-11-08,LOS_B,Pending,0,0,0,0,Current,0,none
LN101406,1,2020-12-01,2020-11-01,1,179,396400.0,393987.93,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2020-12-03,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,2,2021-01-01,2020-11-01,2,178,396400.0,392777.35,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-01-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,3,2021-02-01,2020-11-01,3,177,396400.0,391563.71,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-02-06,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,4,2021-03-01,2020-11-01,4,176,396400.0,390346.99,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-03-06,LOS_A,Pending,0,0,0,0,Current,0,none
LN101406,5,2021-04-01,2020-11-01,5,175,396400.0,389127.15,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-04-02,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,6,2021-05-01,2020-11-01,6,174,396400.0,387904.18,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-05-10,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,7,2021-06-01,2020-11-01,7,173,396400.0,386678.05,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-06-10,Core,,0,0,0,0,Current,0,none
LN101406,8,2021-07-01,2020-11-01,8,172,396400.0,385448.73,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-07-09,Core,Complete,0,0,0,0,Current,0,none
LN101406,9,2021-08-01,2020-11-01,9,171,396400.0,384216.19,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-08-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,10,2021-09-01,2020-11-01,10,170,396400.0,382980.4,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-09-05,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,11,2021-10-01,2020-11-01,11,169,396400.0,381741.35,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-10-06,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,12,2021-11-01,2020-11-01,12,168,396400.0,380499.0,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-11-04,LOS_A,Missing,0,0,0,0,Current,0,none
LN101406,13,2021-12-01,2020-11-01,13,167,396400.0,379253.32,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2021-12-04,Core,Missing,0,0,0,0,Current,0,none
LN101406,14,2022-01-01,2020-11-01,14,166,396400.0,378004.28,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-01-02,LOS_B,Missing,0,0,0,0,Current,0,none
LN101406,15,2022-02-01,2020-11-01,15,165,396400.0,376751.85,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-02-08,LOS_B,Pending,0,0,0,0,Current,0,none
LN101406,16,2022-03-01,2020-11-01,16,164,396400.0,375496.01,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-03-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,17,2022-04-01,2020-11-01,17,163,396400.0,374236.73,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-04-07,Core,Pending,0,0,0,0,Current,0,none
LN101406,18,2022-05-01,2020-11-01,18,162,396400.0,372973.97,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-05-02,LOS_B,Missing,0,0,0,0,Current,0,none
LN101406,19,2022-06-01,2020-11-01,19,161,396400.0,371707.7,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-06-10,LOS_B,Missing,0,0,0,0,Current,0,none
LN101406,20,2022-07-01,2020-11-01,20,160,396400.0,370437.89,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-07-08,Core,Complete,0,0,0,0,Current,0,none
LN101406,21,2022-08-01,2020-11-01,21,159,396400.0,369164.51,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-08-06,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,22,2022-09-01,2020-11-01,22,158,396400.0,367887.52,3.598,740-779,<=60,,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-09-05,Core,Complete,0,0,0,0,Current,0,none
LN101406,23,2022-10-01,2020-11-01,23,157,396400.0,366606.9,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-10-10,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,24,2022-11-01,2020-11-01,24,156,396400.0,365322.61,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-11-10,Core,Complete,0,0,0,0,Current,0,none
LN101406,25,2022-12-01,2020-11-01,25,155,396400.0,364034.61,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2022-12-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,26,2023-01-01,2020-11-01,26,154,396400.0,362742.88,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-01-07,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,27,2023-02-01,2020-11-01,27,153,396400.0,361447.37,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-02-01,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,28,2023-03-01,2020-11-01,28,152,396400.0,360148.05,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-03-04,LOS_A,,0,0,0,0,Current,0,none
LN101406,29,2023-04-01,2020-11-01,29,151,396400.0,358844.88,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-04-04,Core,Complete,0,0,0,0,Current,0,none
LN101406,30,2023-05-01,2020-11-01,30,150,396400.0,357537.83,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-05-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,31,2023-06-01,2020-11-01,31,149,396400.0,356226.86,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-06-04,LOS_A,Missing,0,0,0,0,Current,0,none
LN101406,32,2023-07-01,2020-11-01,32,148,396400.0,354911.93,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-07-03,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,33,2023-08-01,2020-11-01,33,147,396400.0,353593.0,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-08-05,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,34,2023-09-01,2020-11-01,34,146,396400.0,352270.03,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-09-04,LOS_A,Complete,0,0,0,0,Current,0,none
LN101406,35,2023-10-01,2020-11-01,35,145,396400.0,350942.99,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-10-03,LOS_B,Complete,0,0,0,0,Current,0,none
LN101406,36,2023-11-01,2020-11-01,36,144,396400.0,349611.82,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-11-01,LOS_A,Pending,0,0,0,0,Current,0,none
LN101406,37,2023-12-01,2020-11-01,37,143,396400.0,348276.5,3.598,740-779,<=60,44-50,PA,Cash-Out Refinance,Primary,Single Family,Apex Mortgage Co,Current,0,0,0,0,,2023-12-05,LOS_B,Pending,0,0,0,0,Current,0,none
LN101407,0,2023-12-01,2023-12-01,0,180,331300.0,330293.29,5.274,780+,81-90,<=20,NC,Purchase,Second Home,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2023-12-08,LOS_A,,0,0,0,0,Current,0,none
LN101407,6,2023-10-01,2023-12-01,6,174,331300.0,324199.44,5.274,780+,81-90,<=20,NC,Purchase,Second Home,Single Family,Cornerstone Servicing,Current,0,0,0,0,,2024-06-10,LOS_A,Complete,0,0,0,0,Current,1,date_invalid
LN101408,0,2020-05-01,2020-05-01,0,180,76200.0,75968.45,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-05-06,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,1,2020-06-01,2020-05-01,1,179,76200.0,75736.33,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-06-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,2,2020-07-01,2020-05-01,2,178,76200.0,75503.62,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-07-09,Core,Complete,0,0,0,0,Current,0,none
LN101408,3,2020-08-01,2020-05-01,3,177,76200.0,75270.32,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-08-07,LOS_A,Pending,0,0,0,0,Current,0,none
LN101408,4,2020-09-01,2020-05-01,4,176,76200.0,75036.43,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-09-10,LOS_B,Complete,0,0,0,0,Current,0,none
LN101408,5,2020-10-01,2020-05-01,5,175,76200.0,74801.94,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-10-05,LOS_A,Pending,0,0,0,0,Current,0,none
LN101408,6,2020-11-01,2020-05-01,6,174,76200.0,74566.85,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-11-02,LOS_B,Complete,0,0,0,0,Current,0,none
LN101408,7,2020-12-01,2020-05-01,7,173,76200.0,74331.15,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2020-12-06,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,8,2021-01-01,2020-05-01,8,172,76200.0,74094.84,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-01-03,LOS_A,Pending,0,0,0,0,Current,0,none
LN101408,9,2021-02-01,2020-05-01,9,171,76200.0,73857.9,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-02-05,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,10,2021-03-01,2020-05-01,10,170,76200.0,73620.35,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-03-06,Core,Pending,0,0,0,0,Current,0,none
LN101408,11,2021-04-01,2020-05-01,11,169,76200.0,73382.17,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-04-03,LOS_B,Complete,0,0,0,0,Current,0,none
LN101408,12,2021-05-01,2020-05-01,12,168,76200.0,73143.35,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-05-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,13,2021-06-01,2020-05-01,13,167,76200.0,72903.89,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-06-02,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,14,2021-07-01,2020-05-01,14,166,76200.0,72663.79,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-07-08,Core,Complete,0,0,0,0,Current,0,none
LN101408,15,2021-08-01,2020-05-01,15,165,76200.0,72423.04,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-08-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,16,2021-09-01,2020-05-01,16,164,76200.0,72181.63,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-09-08,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,17,2021-10-01,2020-05-01,17,163,76200.0,71939.55,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-10-06,LOS_B,Complete,0,0,0,0,Current,0,none
LN101408,18,2021-11-01,2020-05-01,18,162,76200.0,71696.81,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-11-06,LOS_B,Complete,0,0,0,0,Current,0,none
LN101408,19,2021-12-01,2020-05-01,19,161,76200.0,71453.4,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2021-12-09,LOS_A,Complete,0,0,0,0,Current,0,none
LN101408,20,2022-01-01,2020-05-01,20,160,76200.0,71209.3,4.063,660-699,61-70,21-30,PA,Refinance,Primary,Multi-Family,Highland Capital Servicing,Current,0,0,0,0,,2022-01-07,Core,Complete,0,0,0,0,Current,0,none
