loan_id,reporting_month,current_status,current_balance,days_past_due,last_updated_at,source_system
LN100783,2024-03-01,Current,106108.53,0,2023-11-01,Servicer_Feed
LN101847,2023-04-01,Current,266985.53,0,2023-04-07,Servicer_Feed
LN100269,2022-11-01,Current,173740.6171615774,0,2022-11-08,Servicer_Feed
LN100584,2023-01-01,Current,161430.14335274044,0,2023-01-02,Servicer_Feed
LN101364,2024-09-01,Current,163799.11,0,2024-09-07,Servicer_Feed
LN101548,2022-02-01,Current,149198.47755169982,0,2022-02-08,Servicer_Feed
LN101094,2024-08-01,30DPD,429464.36,30,2024-04-01,Servicer_Feed
LN101358,2021-05-01,Current,188912.13,0,2021-05-07,Servicer_Feed
LN100581,2022-06-01,Current,180844.98,0,2022-02-01,Servicer_Feed
LN101082,2024-02-01,Current,237595.91,0,2024-02-01,Servicer_Feed
LN101587,2020-09-01,Current,171746.63,0,2020-09-08,Servicer_Feed
LN101782,2024-08-01,Current,194859.9,0,2024-08-01,Servicer_Feed
LN101250,2020-10-01,Current,238577.19,0,2020-06-01,Servicer_Feed
LN100345,2024-05-01,Current,217286.45,0,2024-01-01,Servicer_Feed
LN101064,2024-05-01,Current,108095.23,0,2024-05-05,Servicer_Feed
LN100990,2024-10-01,Current,655965.23,0,2024-10-06,Servicer_Feed
LN100129,2023-09-01,Current,225640.76,0,2023-09-07,Servicer_Feed
LN100824,2024-03-01,Current,490298.3,0,2023-11-01,Servicer_Feed
LN101135,2024-08-01,Current,346053.23,0,2024-08-10,Servicer_Feed
LN101511,2023-03-01,Current,244227.11014299525,0,2023-03-07,Servicer_Feed
LN100561,2023-03-01,Current,183842.14,0,2023-03-10,Servicer_Feed
LN100201,2024-10-01,Current,274535.95,0,2024-10-08,Servicer_Feed
LN100066,2022-01-01,Current,147706.91851965574,0,2022-01-10,Servicer_Feed
LN101642,2021-06-01,Current,191487.06,0,2021-06-01,Servicer_Feed
LN101930,2021-04-01,Current,309494.17,0,2021-04-01,Servicer_Feed
LN101953,2023-12-01,Current,160556.43,0,2023-12-01,Servicer_Feed
LN101347,2024-08-01,Current,190962.76,0,2024-04-01,Servicer_Feed
LN100794,2024-09-01,Current,263707.95,0,2024-05-01,Servicer_Feed
LN100117,2021-06-01,Current,167201.44,0,2021-06-04,Servicer_Feed
LN101857,2023-07-01,Current,355366.24,0,2023-07-07,Servicer_Feed
LN100652,2024-04-01,Current,142560.77,0,2023-12-01,Servicer_Feed
LN101191,2019-09-01,Current,204061.85,0,2019-09-05,Servicer_Feed
LN100388,2023-03-01,Current,187273.53,0,2022-11-01,Servicer_Feed
LN100959,2024-10-01,Current,442598.08,0,2024-10-09,Servicer_Feed
LN100446,2024-12-01,Current,369331.49,0,2024-12-01,Servicer_Feed
LN100007,2019-07-01,Current,619619.22,0,2019-07-02,Servicer_Feed
LN100986,2022-08-01,Current,399980.27,0,2022-08-07,Servicer_Feed
LN101737,2020-12-01,Current,139857.02,0,2020-08-01,Servicer_Feed
LN100115,2020-01-01,Current,241938.14,0,2020-01-10,Servicer_Feed
LN100031,2024-10-01,Current,353627.81,0,2024-10-06,Servicer_Feed
LN100873,2021-06-01,Current,113804.59814188532,0,2021-06-10,Servicer_Feed
LN101236,2021-09-01,Current,398997.45230908453,0,2021-09-03,Servicer_Feed
LN101048,2023-02-01,Current,410958.52,0,2022-10-01,Servicer_Feed
LN100473,2023-05-01,Current,198718.52,0,2023-05-03,Servicer_Feed
LN100094,2023-06-01,Current,285887.37,0,2023-02-01,Servicer_Feed
LN100573,2023-01-01,Current,234795.44827097384,0,2023-01-04,Servicer_Feed
LN101893,2021-06-01,Current,221253.83,0,2021-06-10,Servicer_Feed
LN100327,2023-09-01,Current,465290.51303950517,0,2023-09-04,Servicer_Feed
LN100968,2023-11-01,Current,180937.18,0,2023-11-10,Servicer_Feed
LN101028,2021-12-01,Current,175913.68,0,2021-12-09,Servicer_Feed
LN101797,2019-10-01,Prepaid,452912.76,0,2019-10-05,Servicer_Feed
LN100839,2022-10-01,Current,332540.89,0,2022-10-07,Servicer_Feed
LN100076,2020-01-01,Current,245281.34,0,2020-01-04,Servicer_Feed
LN101106,2023-12-01,Current,376863.41,0,2023-12-03,Servicer_Feed
LN101568,2024-03-01,Current,560223.1016582823,0,2023-11-01,Servicer_Feed
LN100932,2023-03-01,Current,567499.02,0,2022-11-01,Servicer_Feed
LN101478,2021-01-01,Current,337663.93,0,2021-01-07,Servicer_Feed
LN100642,2023-07-01,Current,303613.87,0,2023-07-07,Servicer_Feed
LN100212,2024-02-01,Current,434908.06,0,2024-02-07,Servicer_Feed
LN101289,2020-08-01,Current,228724.98,0,2020-04-01,Servicer_Feed
LN101926,2024-04-01,Current,296315.1158773244,0,2024-04-10,Servicer_Feed
LN101258,2022-06-01,Current,301547.83,0,2022-06-09,Servicer_Feed
LN101663,2021-03-01,Current,107804.38,0,2021-03-09,Servicer_Feed
LN100932,2023-06-01,Prepaid,738306.420961713,0,2023-06-05,Servicer_Feed
LN101509,2022-09-01,Current,201833.97,0,2022-05-01,Servicer_Feed
LN101625,2024-12-01,Current,149985.78515685874,0,2024-12-07,Servicer_Feed
LN100629,2023-08-01,Current,300825.3,0,2023-08-04,Servicer_Feed
LN101542,2022-01-01,Current,276219.44,0,2022-01-08,Servicer_Feed
LN100746,2021-08-01,Current,431975.68,0,2021-04-01,Servicer_Feed
LN101080,2024-09-01,Current,256385.446719915,0,2024-09-09,Servicer_Feed
LN100955,2021-06-01,Current,259606.04,0,2021-06-09,Servicer_Feed
LN101525,2023-09-01,Current,605598.47,0,2023-09-04,Servicer_Feed
LN100424,2024-03-01,Current,296881.45,0,2023-11-01,Servicer_Feed
LN101303,2021-07-01,Current,156653.64,0,2021-07-07,Servicer_Feed
LN101332,2024-07-01,Current,373682.37,0,2024-07-08,Servicer_Feed
LN101486,2022-07-01,Current,192644.34,0,2022-07-02,Servicer_Feed
LN101312,2024-08-01,Current,207661.97,0,2024-08-04,Servicer_Feed
LN100831,2023-04-01,Current,157928.97,0,2023-04-01,Servicer_Feed
LN100347,2024-06-01,Current,248618.66,0,2024-06-03,Servicer_Feed
LN100269,2019-11-01,Current,162923.36,0,2019-11-10,Servicer_Feed
LN101692,2022-04-01,Current,366041.47,0,2022-04-09,Servicer_Feed
LN100779,2020-06-01,Current,453205.64,0,2020-06-05,Servicer_Feed
LN101297,2021-05-01,Current,218677.51,0,2021-05-08,Servicer_Feed
LN100356,2024-01-01,Current,265587.75,0,2023-09-01,Servicer_Feed
LN101376,2022-12-01,Current,222282.54,0,2022-12-04,Servicer_Feed
LN101010,2024-08-01,Current,107434.12,0,2024-08-03,Servicer_Feed
LN100875,2021-12-01,Current,254918.93,0,2021-12-10,Servicer_Feed
LN101779,2023-05-01,Current,427396.81,0,2023-05-05,Servicer_Feed
LN101312,2023-03-01,Current,214049.03,0,2023-03-04,Servicer_Feed
LN100351,2021-06-01,Current,288459.85,0,2021-06-01,Servicer_Feed
LN101759,2020-11-01,Current,266467.95,0,2020-07-01,Servicer_Feed
LN101923,2023-09-01,Current,229294.31,0,2023-09-05,Servicer_Feed
LN100230,2023-10-01,Current,184776.84,0,2023-10-04,Servicer_Feed
LN101134,2024-05-01,Current,118339.57,0,2024-05-07,Servicer_Feed
LN100419,2024-11-01,Current,327215.7217219169,0,2024-11-01,Servicer_Feed
LN101426,2023-04-01,Current,191826.1,0,2023-04-09,Servicer_Feed
LN101121,2024-03-01,Current,673943.3301677494,0,2024-03-07,Servicer_Feed
LN101998,2023-10-01,Current,340476.14,0,2023-10-10,Servicer_Feed
LN100872,2023-09-01,Current,208834.77,0,2023-09-03,Servicer_Feed
LN101150,2024-09-01,Current,106242.12167646171,0,2024-09-03,Servicer_Feed
LN101196,2019-11-01,Prepaid,459377.97,0,2019-11-05,Servicer_Feed
LN100849,2023-04-01,Current,112892.71140960067,0,2023-04-01,Servicer_Feed
LN101536,2024-12-01,Current,129281.85573607478,0,2024-12-02,Servicer_Feed
LN100389,2022-06-01,Current,518519.33,0,2022-06-03,Servicer_Feed
LN100365,2022-11-01,Current,101245.18,0,2022-11-02,Servicer_Feed
LN100336,2021-08-01,Current,99248.56,0,2021-08-10,Servicer_Feed
LN101546,2020-08-01,Current,380383.9,0,2020-08-07,Servicer_Feed
LN101778,2021-07-01,Current,369550.97,0,2021-03-01,Servicer_Feed
LN100084,2024-04-01,Current,201909.62,0,2024-04-10,Servicer_Feed
LN100718,2020-12-01,Current,281510.99,0,2020-12-04,Servicer_Feed
LN101093,2020-03-01,Current,109333.17,0,2020-03-03,Servicer_Feed
LN101468,2024-07-01,Current,81010.34,0,2024-07-03,Servicer_Feed
LN101620,2020-11-01,Current,93178.37,0,2020-07-01,Servicer_Feed
LN101486,2022-02-01,Current,195990.1,0,2022-02-01,Servicer_Feed
LN100755,2022-09-01,Current,219774.38,0,2022-09-09,Servicer_Feed
LN101202,2021-06-01,Current,293937.97,0,2021-06-05,Servicer_Feed
LN100594,2022-02-01,Current,150274.63,0,2022-02-03,Servicer_Feed
LN100385,2021-12-01,Current,184721.87,0,2021-12-07,Servicer_Feed
LN100390,2024-02-01,Current,80529.77,0,2024-02-09,Servicer_Feed
LN101213,2021-07-01,90DPD,291920.79,95,2021-07-09,Servicer_Feed
LN100418,2022-11-01,Current,152830.1,0,2022-07-01,Servicer_Feed
LN100594,2024-11-01,Current,131582.81,0,2024-11-03,Servicer_Feed
LN100595,2021-08-01,Current,132657.28,0,2021-08-06,Servicer_Feed
LN101193,2024-07-01,Current,203331.1,0,2024-07-03,Servicer_Feed
LN101508,2024-10-01,Current,171894.41,0,2024-10-06,Servicer_Feed
LN101284,2023-07-01,Current,93318.48,0,2023-07-08,Servicer_Feed
LN100269,2020-10-01,Current,160104.94,0,2020-10-06,Servicer_Feed
LN100735,2021-04-01,Current,577886.73,0,2021-04-01,Servicer_Feed
LN101817,2023-11-01,Current,179767.94,0,2023-11-06,Servicer_Feed
LN100657,2022-09-01,Current,364462.51,0,2022-09-01,Servicer_Feed
LN101343,2024-02-01,Current,453182.1632983084,0,2024-02-03,Servicer_Feed
LN101007,2024-03-01,30DPD,475120.48,30,2024-03-03,Servicer_Feed
LN101095,2022-06-01,Current,113605.11,0,2022-06-10,Servicer_Feed
LN100107,2022-11-01,Current,378329.33169770235,0,2022-11-10,Servicer_Feed
LN100381,2024-04-01,Current,238703.96,0,2024-04-09,Servicer_Feed
LN100554,2019-11-01,Current,363488.34,0,2019-11-09,Servicer_Feed
LN100802,2021-03-01,Current,333293.46,0,2021-03-03,Servicer_Feed
LN101899,2024-04-01,60DPD,145428.5014057093,60,2024-04-03,Servicer_Feed
LN100008,2021-02-01,Current,319158.01,0,2021-02-05,Servicer_Feed
LN101773,2022-04-01,Current,223477.2,0,2022-04-08,Servicer_Feed
LN100094,2020-01-01,Current,315083.60606035375,0,2020-01-10,Servicer_Feed
LN101901,2022-03-01,Current,228516.01,0,2022-03-05,Servicer_Feed
LN100804,2024-08-01,Current,236252.46,0,2024-08-08,Servicer_Feed
LN101501,2021-02-01,Current,261473.31445308257,0,2021-02-07,Servicer_Feed
LN100652,2020-01-01,Current,155205.6,0,2019-09-01,Servicer_Feed
LN100342,2020-11-01,Current,417273.93,0,2020-11-09,Servicer_Feed
LN100813,2019-12-01,Current,220468.54558224574,0,2019-12-03,Servicer_Feed
LN100780,2023-08-01,Current,125035.04,0,2023-08-03,Servicer_Feed
LN101344,2021-06-01,Current,366444.87,0,2021-06-07,Servicer_Feed
LN101094,2024-07-01,Current,429464.36,0,2024-07-03,Servicer_Feed
LN101068,2023-06-01,Current,132594.07838544575,0,2023-06-09,Servicer_Feed
LN101464,2022-06-01,Current,194099.57,0,2022-06-01,Servicer_Feed
LN101192,2022-10-01,Current,274359.77,0,2022-10-09,Servicer_Feed
LN101092,2023-10-01,Current,135611.52,0,2023-10-10,Servicer_Feed
LN100475,2022-07-01,Current,760420.12,0,2022-07-06,Servicer_Feed
LN101344,2023-12-01,Current,348359.1,0,2023-12-09,Servicer_Feed
LN101273,2023-11-01,Current,362083.05,0,2023-11-03,Servicer_Feed
LN101309,2022-11-01,Current,139772.53,0,2022-11-04,Servicer_Feed
LN101581,2024-12-01,Current,506299.84311165806,0,2024-12-02,Servicer_Feed
LN100204,2023-08-01,Current,176930.03,0,2023-08-09,Servicer_Feed
LN100327,2024-08-01,Current,335874.75,0,2024-08-03,Servicer_Feed
LN100699,2023-12-01,Current,187246.84,0,2023-12-02,Servicer_Feed
LN100031,2023-10-01,Current,360298.09,0,2023-10-04,Servicer_Feed
LN101106,2024-10-01,Current,369953.22,0,2024-10-01,Servicer_Feed
LN101813,2020-08-01,Current,240695.2848579196,0,2020-08-10,Servicer_Feed
LN101081,2023-02-01,Current,423672.98,0,2023-02-03,Servicer_Feed
LN100920,2021-09-01,Current,152923.16,0,2021-09-07,Servicer_Feed
LN100182,2024-01-01,Current,215328.05,0,2024-01-10,Servicer_Feed
LN100655,2023-09-01,Current,582014.78,0,2023-09-05,Servicer_Feed
LN100434,2024-11-01,Current,786525.2842792118,0,2024-11-05,Servicer_Feed
LN101261,2023-06-01,Current,71472.6,0,2023-06-05,Servicer_Feed
LN101883,2024-03-01,Current,198101.78,0,2024-03-02,Servicer_Feed
LN101242,2024-05-01,Current,464672.38,0,2024-05-09,Servicer_Feed
LN101961,2023-09-01,Current,241376.63,0,2023-05-01,Servicer_Feed
LN100545,2023-06-01,Current,212174.24,0,2023-06-06,Servicer_Feed
LN101241,2022-07-01,Current,265408.12,0,2022-07-08,Servicer_Feed
LN101065,2020-06-01,Current,396923.67,0,2020-06-03,Servicer_Feed
LN101926,2023-12-01,Current,236218.32,0,2023-12-07,Servicer_Feed
LN100683,2023-09-01,Current,166294.33,0,2023-09-03,Servicer_Feed
LN100514,2023-09-01,Current,182469.32,0,2023-09-10,Servicer_Feed
LN100860,2024-11-01,30DPD,200336.63,30,2024-11-10,Servicer_Feed
LN101543,2020-12-01,Current,295153.11,0,2020-12-02,Servicer_Feed
LN100426,2020-09-01,Current,167679.80522085246,0,2020-09-07,Servicer_Feed
LN101820,2023-11-01,Current,210731.18,0,2023-11-09,Servicer_Feed
LN101615,2020-02-01,Current,271531.94,0,2020-02-10,Servicer_Feed
LN101898,2021-07-01,Current,233369.56,0,2021-07-04,Servicer_Feed
LN101394,2024-12-01,Current,575804.9,0,2024-12-03,Servicer_Feed
LN100490,2019-12-01,Current,181999.4,0,2019-12-05,Servicer_Feed
LN101661,2023-05-01,Current,257057.41,0,2023-05-03,Servicer_Feed
LN100141,2024-07-01,Current,195615.47,0,2024-07-04,Servicer_Feed
LN101708,2024-09-01,Current,227050.5,0,2024-09-03,Servicer_Feed
LN101451,2024-05-01,Current,317488.05,0,2024-05-01,Servicer_Feed
LN101405,2020-10-01,Current,265199.67,0,2020-10-06,Servicer_Feed
LN100936,2019-11-01,Current,395776.97,0,2019-07-01,Servicer_Feed
LN100087,2020-06-01,Current,325604.2,0,2020-06-06,Servicer_Feed
LN101898,2021-02-01,Current,237071.87,0,2020-10-01,Servicer_Feed
LN101769,2023-06-01,Current,261769.63,0,2023-02-01,Servicer_Feed
LN101629,2022-10-01,Current,361929.92,0,2022-06-01,Servicer_Feed
LN101373,2022-10-01,Current,408952.6579137927,0,2022-10-06,Servicer_Feed
LN101575,2023-02-01,Current,173701.43,0,2023-02-03,Servicer_Feed
LN100287,2019-11-01,Current,178784.9531795149,0,2019-11-03,Servicer_Feed
LN101258,2022-09-01,Current,248471.2458368282,0,2022-09-02,Servicer_Feed
LN100712,2023-06-01,Current,276933.71,0,2023-06-02,Servicer_Feed
LN101763,2022-04-01,Current,202039.44,0,2021-12-01,Servicer_Feed
LN101117,2023-02-01,Current,89839.35,0,2023-02-09,Servicer_Feed
LN101652,2022-09-01,Current,117622.29,0,2022-09-01,Servicer_Feed
LN100093,2020-01-01,Current,865944.5596002407,0,2020-01-02,Servicer_Feed
LN101141,2022-04-01,Current,280801.22,0,2022-04-07,Servicer_Feed
LN101171,2019-05-01,Current,260303.91,0,2019-05-09,Servicer_Feed
LN100372,2024-06-01,Current,385568.08,0,2024-06-08,Servicer_Feed
LN101887,2023-05-01,Current,116031.52,0,2023-05-05,Servicer_Feed
LN101626,2021-11-01,Current,277892.94,0,2021-11-07,Servicer_Feed
LN100717,2022-03-01,Current,204784.05,0,2021-11-01,Servicer_Feed
LN100064,2021-10-01,Current,98150.94,0,2021-10-02,Servicer_Feed
LN100052,2024-08-01,Current,102478.0,0,2024-08-09,Servicer_Feed
LN101457,2023-03-01,Current,206575.61,0,2023-03-06,Servicer_Feed
LN100506,2023-01-01,Current,154507.50147773733,0,2023-01-05,Servicer_Feed
LN101373,2022-04-01,Current,303378.38,0,2022-04-04,Servicer_Feed
LN101040,2021-06-01,Current,204941.02,0,2021-06-04,Servicer_Feed
LN101529,2023-01-01,Current,416052.84,0,2023-01-03,Servicer_Feed
LN100142,2024-10-01,Current,152134.02,0,2024-10-02,Servicer_Feed
LN101189,2019-08-01,Current,217963.2907391215,0,2019-08-01,Servicer_Feed
LN100581,2021-11-01,Current,234374.1842206197,0,2021-11-05,Servicer_Feed
LN101220,2023-09-01,Current,158481.36,0,2023-09-07,Servicer_Feed
LN101332,2022-08-01,Current,501940.2846045741,0,2022-08-10,Servicer_Feed
LN101980,2023-10-01,Current,209341.86,0,2023-10-05,Servicer_Feed
LN100763,2024-03-01,Current,147748.14,0,2024-03-07,Servicer_Feed
LN101809,2022-11-01,Current,412185.28,0,2022-11-02,Servicer_Feed
LN101816,2023-05-01,30DPD,153503.47,30,2023-05-02,Servicer_Feed
LN101745,2019-06-01,Current,180075.84,0,2019-06-06,Servicer_Feed
LN100608,2020-08-01,Current,172607.08,0,2020-04-01,Servicer_Feed
LN100150,2019-10-01,Current,184236.55,0,2019-10-05,Servicer_Feed
LN100254,2023-12-01,Current,168954.44,0,2023-12-03,Servicer_Feed
LN100348,2023-09-01,Current,148161.79,0,2023-09-08,Servicer_Feed
LN100100,2023-06-01,Current,234638.83,0,2023-02-01,Servicer_Feed
LN101718,2023-08-01,Current,215261.64,0,2023-08-09,Servicer_Feed
LN100418,2022-10-01,Current,153306.48,0,2022-10-04,Servicer_Feed
LN100323,2023-08-01,Current,122800.64,0,2023-08-01,Servicer_Feed
LN100155,2024-01-01,Current,411042.9,0,2024-01-06,Servicer_Feed
LN100749,2024-12-01,Current,453851.13,0,2024-12-09,Servicer_Feed
LN100392,2021-11-01,Current,252887.3,0,2021-11-07,Servicer_Feed
LN101776,2024-08-01,Current,237986.21,0,2024-08-08,Servicer_Feed
LN100100,2021-05-01,Current,335456.2024606897,0,2021-05-01,Servicer_Feed
LN100369,2023-12-01,Current,174091.29,0,2023-12-07,Servicer_Feed
LN100640,2020-06-01,Current,102329.55,0,2020-06-09,Servicer_Feed
LN100502,2023-03-01,Current,220104.4108695097,0,2023-03-09,Servicer_Feed
LN100662,2024-04-01,Current,197614.08,0,2024-04-02,Servicer_Feed
LN101656,2022-09-01,Current,412949.03,0,2022-09-08,Servicer_Feed
LN100190,2021-11-01,Current,216048.07,0,2021-11-03,Servicer_Feed
LN101289,2020-10-01,Current,228013.8,0,2020-10-06,Servicer_Feed
LN101518,2023-08-01,Current,153110.83,0,2023-08-01,Servicer_Feed
LN100969,2024-11-01,Current,123877.37,0,2024-11-06,Servicer_Feed
LN100494,2024-08-01,Current,320397.77,0,2024-08-05,Servicer_Feed
LN100416,2022-09-01,Current,336412.13,0,2022-05-01,Servicer_Feed
LN100166,2024-04-01,Current,119703.46,0,2024-04-04,Servicer_Feed
LN100754,2024-05-01,Current,186514.42,0,2024-01-01,Servicer_Feed
LN100290,2023-07-01,Current,152608.71,0,2023-03-01,Servicer_Feed
LN101799,2021-02-01,Current,277159.1623232296,0,2021-02-07,Servicer_Feed
LN100590,2024-10-01,Current,141244.3836802381,0,2024-10-02,Servicer_Feed
LN101598,2020-09-01,Current,338138.39,0,2020-09-06,Servicer_Feed
LN100185,2021-03-01,Current,268537.5,0,2020-11-01,Servicer_Feed
LN100743,2023-10-01,Current,251090.73,0,2023-10-09,Servicer_Feed
LN100459,2024-05-01,Current,382885.0,0,2024-05-06,Servicer_Feed
LN100848,2024-12-01,Current,171509.9,0,2024-12-02,Servicer_Feed
LN101109,2021-04-01,Current,315270.83,0,2021-04-03,Servicer_Feed
LN101714,2024-06-01,30DPD,206997.84,30,2024-06-10,Servicer_Feed
LN101557,2020-10-01,Current,258452.66,0,2020-10-03,Servicer_Feed
LN100832,2023-12-01,Current,177796.42,0,2023-08-01,Servicer_Feed
LN101287,2023-02-01,30DPD,193382.65,30,2023-02-03,Servicer_Feed
LN101143,2022-01-01,Current,194201.07,0,2021-09-01,Servicer_Feed
LN100146,2021-05-01,Current,201985.24,0,2021-01-01,Servicer_Feed
LN100701,2024-01-01,Current,169148.07,0,2024-01-10,Servicer_Feed
LN100403,2020-10-01,Current,403659.12,0,2020-10-06,Servicer_Feed
LN100684,2022-10-01,Current,191575.71,0,2022-10-10,Servicer_Feed
LN100726,2020-04-01,Current,244721.4,0,2020-04-03,Servicer_Feed
LN100190,2022-07-01,Current,211540.85,0,2022-07-05,Servicer_Feed
LN101521,2022-02-01,Current,137004.9054556907,0,2022-02-09,Servicer_Feed
LN101244,2024-03-01,Current,149660.31,0,2024-03-05,Servicer_Feed
LN100433,2024-03-01,Current,143836.89,0,2024-03-02,Servicer_Feed
LN101028,2020-11-01,Current,179666.9,0,2020-07-01,Servicer_Feed
LN100648,2022-09-01,Current,211341.3778527011,0,2022-09-02,Servicer_Feed
LN101221,2020-10-01,Current,256415.8,0,2020-06-01,Servicer_Feed
LN101975,2024-03-01,Current,91355.78417196826,0,2024-03-08,Servicer_Feed
LN101501,2023-04-01,Current,198885.05,0,2023-04-10,Servicer_Feed
LN101090,2021-03-01,Current,467473.6,0,2021-03-08,Servicer_Feed
LN101488,2019-05-01,Current,120424.05875195036,0,2019-05-05,Servicer_Feed
LN101119,2021-11-01,Current,235241.05,0,2021-11-04,Servicer_Feed
LN100720,2023-09-01,Current,474986.27,0,2023-05-01,Servicer_Feed
LN100874,2023-11-01,Current,180918.23,0,2023-11-08,Servicer_Feed
LN101479,2021-05-01,Current,418625.68,0,2021-05-05,Servicer_Feed
LN100767,2022-02-01,Current,291209.49,0,2022-02-09,Servicer_Feed
LN101366,2024-11-01,Current,153664.87,0,2024-11-07,Servicer_Feed
LN100570,2020-10-01,30DPD,187972.27,30,2020-10-04,Servicer_Feed
LN101236,2019-02-01,Current,417527.4,0,2019-02-01,Servicer_Feed
LN100212,2024-01-01,Current,436674.02,0,2024-01-09,Servicer_Feed
LN101153,2020-04-01,Current,199098.42,0,2020-04-06,Servicer_Feed
LN101236,2022-03-01,Current,367957.11,0,2021-11-01,Servicer_Feed
LN100758,2022-02-01,Current,246990.45,0,2021-10-01,Servicer_Feed
LN101561,2020-08-01,Current,575027.4173074324,0,2020-08-06,Servicer_Feed
LN100334,2022-01-01,Current,180159.54,0,2022-01-01,Servicer_Feed
LN101622,2024-03-01,Current,489901.57,0,2024-03-05,Servicer_Feed
LN101197,2022-06-01,Current,280193.47,0,2022-06-04,Servicer_Feed
LN101559,2023-04-01,Current,106102.64,0,2023-04-07,Servicer_Feed
LN101776,2024-07-01,Current,238403.8,0,2024-07-04,Servicer_Feed
LN100720,2022-02-01,Current,490332.75,0,2021-10-01,Servicer_Feed
LN101660,2023-06-01,Current,397275.65,0,2023-06-02,Servicer_Feed
LN101664,2024-10-01,Current,180045.15417361126,0,2024-10-08,Servicer_Feed
LN100540,2024-08-01,Current,216806.40094724012,0,2024-08-04,Servicer_Feed
LN101997,2024-11-01,Current,130952.64315141393,0,2024-11-03,Servicer_Feed
LN100001,2023-09-01,Current,137057.71,0,2023-09-03,Servicer_Feed
LN101720,2022-09-01,Current,84610.19,0,2022-09-02,Servicer_Feed
LN100326,2022-12-01,Current,405917.44,0,2022-12-09,Servicer_Feed
LN100426,2022-05-01,Current,200222.36,0,2022-05-01,Servicer_Feed
LN100374,2023-06-01,Current,120943.6,0,2023-06-05,Servicer_Feed
LN100395,2022-05-01,Current,158476.15109163077,0,2022-05-03,Servicer_Feed
LN100530,2022-08-01,Current,159801.31,0,2022-04-01,Servicer_Feed
LN101730,2023-01-01,Current,223159.64,0,2022-09-01,Servicer_Feed
LN101261,2022-07-01,Current,74731.20586210382,0,2022-07-01,Servicer_Feed
LN100105,2023-02-01,Current,166492.3486669367,0,2023-02-09,Servicer_Feed
LN100129,2023-07-01,Current,226354.66,0,2023-07-07,Servicer_Feed
LN101331,2022-05-01,Current,320930.07,0,2022-05-10,Servicer_Feed
LN101038,2024-09-01,Current,145094.39,0,2024-09-04,Servicer_Feed
LN101227,2021-11-01,Current,208444.44,0,2021-11-07,Servicer_Feed
LN101028,2022-09-01,Current,173276.46,0,2022-09-06,Servicer_Feed
LN100630,2022-02-01,Current,95779.03473755953,0,2022-02-01,Servicer_Feed
LN100978,2022-06-01,Current,267390.75,0,2022-06-09,Servicer_Feed
LN101264,2024-12-01,Current,222716.15,0,2024-08-01,Servicer_Feed
LN101501,2020-11-01,Current,219693.89,0,2020-07-01,Servicer_Feed
LN101559,2024-11-01,Current,102817.71,0,2024-11-06,Servicer_Feed
LN100403,2023-04-01,Current,363811.49,0,2023-04-06,Servicer_Feed
LN100966,2023-02-01,Current,272966.05,0,2023-02-01,Servicer_Feed
LN100029,2021-10-01,Current,139662.8,0,2021-10-09,Servicer_Feed
LN100408,2024-05-01,30DPD,132777.58,30,2024-05-02,Servicer_Feed
LN100287,2024-11-01,Current,136975.14,0,2024-11-04,Servicer_Feed
LN101280,2023-02-01,Current,147564.4,0,2023-02-01,Servicer_Feed
LN101685,2023-11-01,Current,189456.46,0,2023-11-05,Servicer_Feed
LN101326,2021-11-01,Current,361879.71,0,2021-11-01,Servicer_Feed
LN100928,2023-04-01,Current,287768.7013844662,0,2023-04-06,Servicer_Feed
LN101251,2024-01-01,Current,251077.36,0,2024-01-01,Servicer_Feed
LN101576,2023-06-01,Current,167992.13,0,2023-06-08,Servicer_Feed
LN101726,2023-08-01,Current,141545.28,0,2023-08-08,Servicer_Feed
LN101961,2023-01-01,Current,192404.17859195243,0,2023-01-07,Servicer_Feed
LN100604,2022-08-01,Current,249616.98,0,2022-08-01,Servicer_Feed
LN101221,2024-05-01,Current,239051.3,0,2024-05-03,Servicer_Feed
LN101629,2023-05-01,Current,357910.13,0,2023-05-04,Servicer_Feed
LN101922,2022-05-01,Current,214419.46,0,2022-05-01,Servicer_Feed
LN101067,2023-09-01,Current,425860.2034280806,0,2023-09-02,Servicer_Feed
LN101138,2024-10-01,Current,454926.75,0,2024-10-06,Servicer_Feed
LN101445,2024-01-01,Current,206853.75882111953,0,2024-01-10,Servicer_Feed
LN100845,2023-05-01,Current,285268.91,0,2023-05-01,Servicer_Feed
LN100137,2024-03-01,Current,145510.82,0,2024-03-06,Servicer_Feed
LN101423,2023-10-01,Current,224921.94,0,2023-10-02,Servicer_Feed
LN101318,2024-02-01,Current,134953.36450802558,0,2024-02-04,Servicer_Feed
LN100834,2024-04-01,Current,233912.91,0,2024-04-02,Servicer_Feed
LN100896,2023-10-01,Current,346634.69,0,2023-10-07,Servicer_Feed
LN101510,2021-09-01,Current,392479.63,0,2021-09-10,Servicer_Feed
LN100009,2023-07-01,Current,153059.73,0,2023-03-01,Servicer_Feed
LN100609,2022-01-01,Current,615324.56,0,2022-01-02,Servicer_Feed
LN101031,2023-12-01,Current,90264.61,0,2023-12-01,Servicer_Feed
LN100494,2024-02-01,Current,323962.93,0,2024-02-09,Servicer_Feed
LN101019,2020-11-01,Current,170914.70536479878,0,2020-11-06,Servicer_Feed
LN101984,2024-11-01,Current,373306.26,0,2024-11-07,Servicer_Feed
