loan_id,reporting_month,data_quality_score
LN100922,2020-05-01,98.75
LN100922,2020-06-01,98.75
LN100922,2020-07-01,98.75
LN100922,2020-08-01,98.75
LN100922,2020-09-01,98.75
LN100922,2020-10-01,98.75
LN100922,2020-11-01,98.75
LN100922,2020-12-01,98.75
LN100922,2021-01-01,98.75
LN100922,2021-02-01,94.58
LN100922,2021-03-01,58.75
LN100922,2021-04-01,98.75
LN100922,2021-05-01,98.75
LN100922,2021-06-01,98.75
LN100922,2021-07-01,98.75
LN100922,2021-08-01,98.75
LN100922,2021-09-01,98.75
LN100922,2021-10-01,98.75
LN100922,2021-11-01,98.75
LN100922,2021-12-01,98.75
LN100922,2022-01-01,98.75
LN100922,2022-02-01,98.75
LN100922,2022-03-01,97.5
LN100922,2022-04-01,97.5
LN100922,2022-05-01,97.5
LN100922,2022-06-01,97.5
LN100922,2022-07-01,97.5
LN100922,2022-08-01,97.5
LN100922,2022-09-01,97.5
LN100922,2022-10-01,97.5
LN100922,2022-11-01,97.5
LN100922,2022-12-01,97.5
LN100922,2023-01-01,97.5
LN100922,2023-02-01,97.5
LN100922,2023-03-01,97.5
LN100922,2023-04-01,97.5
LN100922,2023-05-01,97.5
LN100922,2023-06-01,97.5
LN100922,2023-07-01,97.5
LN100922,2023-08-01,97.5
LN100922,2023-09-01,97.5
LN100922,2023-10-01,97.5
LN100922,2023-11-01,97.5
LN100922,2023-12-01,97.5
LN100923,2019-08-01,100.0
LN100923,2019-09-01,100.0
LN100923,2019-10-01,100.0
LN100923,2019-11-01,100.0
LN100923,2019-12-01,95.83
LN100923,2020-01-01,100.0
LN100923,2020-02-01,100.0
LN100923,2020-03-01,100.0
LN100923,2020-04-01,100.0
LN100923,2020-05-01,100.0
LN100923,2020-06-01,100.0
LN100923,2020-07-01,100.0
LN100923,2020-08-01,100.0
LN100923,2020-09-01,100.0
LN100923,2020-10-01,100.0
LN100923,2020-11-01,100.0
LN100923,2020-12-01,100.0
LN100923,2021-01-01,100.0
LN100923,2021-02-01,100.0
LN100923,2021-03-01,100.0
LN100923,2021-04-01,100.0
LN100923,2021-05-01,100.0
LN100923,2021-06-01,100.0
LN100923,2021-07-01,100.0
LN100923,2021-08-01,100.0
LN100923,2021-09-01,100.0
LN100923,2021-10-01,90.83
LN100923,2021-11-01,100.0
LN100923,2021-12-01,100.0
LN100923,2022-01-01,100.0
LN100923,2022-02-01,100.0
LN100923,2022-03-01,100.0
LN100923,2022-04-01,100.0
LN100923,2022-05-01,100.0
LN100923,2022-06-01,100.0
LN100923,2022-07-01,100.0
LN100923,2022-08-01,100.0
LN100923,2022-09-01,100.0
LN100923,2022-10-01,100.0
LN100923,2022-11-01,100.0
LN100923,2022-12-01,100.0
LN100923,2023-01-01,100.0
LN100923,2023-02-01,100.0
LN100923,2023-03-01,100.0
LN100923,2023-04-01,100.0
LN100923,2023-05-01,100.0
LN100923,2023-06-01,100.0
LN100923,2023-07-01,100.0
LN100923,2023-08-01,100.0
LN100923,2023-09-01,100.0
LN100923,2023-10-01,100.0
LN100923,2023-11-01,100.0
LN100923,2023-12-01,100.0
LN100924,2021-08-01,98.75
LN100924,2021-09-01,98.75
LN100924,2021-10-01,98.75
LN100924,2021-11-01,98.75
LN100924,2021-12-01,98.75
LN100924,2022-01-01,98.75
LN100924,2022-02-01,98.75
LN100924,2022-03-01,98.75
LN100924,2022-04-01,98.75
LN100924,2022-05-01,98.75
LN100924,2022-06-01,98.75
LN100924,2022-07-01,98.75
LN100924,2022-08-01,98.75
LN100924,2022-09-01,98.75
LN100924,2022-10-01,98.75
LN100924,2022-11-01,98.75
LN100924,2022-12-01,93.75
LN100924,2023-01-01,98.75
LN100924,2023-02-01,98.75
LN100924,2023-03-01,98.75
LN100924,2023-04-01,98.75
LN100924,2023-05-01,98.75
LN100924,2023-06-01,98.75
LN100924,2023-07-01,98.75
LN100924,2023-08-01,98.75
LN100924,2023-09-01,98.75
LN100924,2023-10-01,98.75
LN100924,2023-11-01,58.75
LN100924,2023-12-01,98.75
LN100925,2022-10-01,100.0
LN100925,2022-11-01,100.0
LN100925,2022-12-01,100.0
LN100925,2023-01-01,100.0
LN100925,2023-02-01,100.0
LN100925,2023-03-01,100.0
LN100925,2023-04-01,100.0
LN100925,2023-05-01,100.0
LN100925,2023-06-01,100.0
LN100925,2023-07-01,100.0
LN100925,2023-08-01,100.0
LN100925,2023-09-01,100.0
LN100925,2023-10-01,100.0
LN100925,2023-11-01,100.0
LN100925,2023-12-01,100.0
LN100926,2023-03-01,100.0
LN100926,2023-04-01,100.0
LN100926,2023-05-01,95.83
LN100926,2023-06-01,100.0
LN100926,2023-07-01,100.0
LN100926,2023-08-01,100.0
LN100926,2023-09-01,100.0
LN100926,2023-10-01,100.0
LN100926,2023-11-01,100.0
LN100926,2023-12-01,100.0
LN100927,2021-04-01,95.0
LN100927,2021-05-01,100.0
LN100927,2021-06-01,100.0
LN100927,2021-07-01,100.0
LN100927,2021-08-01,100.0
LN100927,2021-09-01,100.0
LN100927,2021-10-01,100.0
LN100927,2021-11-01,100.0
LN100927,2021-12-01,100.0
LN100927,2022-01-01,100.0
LN100927,2022-02-01,100.0
LN100927,2022-03-01,100.0
LN100927,2022-04-01,95.0
LN100927,2022-05-01,100.0
LN100927,2022-06-01,100.0
LN100927,2022-07-01,95.83
LN100927,2022-08-01,100.0
LN100927,2022-09-01,60.0
LN100927,2022-10-01,100.0
LN100928,2022-05-01,100.0
LN100928,2022-06-01,100.0
LN100928,2022-07-01,100.0
LN100928,2022-03-01,40.0
LN100928,2022-09-01,100.0
LN100928,2022-10-01,100.0
LN100928,2022-11-01,100.0
LN100928,2022-12-01,100.0
LN100928,2023-01-01,100.0
LN100928,2023-02-01,100.0
LN100928,2023-03-01,60.0
LN100928,2023-04-01,60.0
LN100928,2023-05-01,100.0
LN100928,2023-06-01,100.0
LN100928,2023-07-01,100.0
LN100928,2023-08-01,100.0
LN100928,2023-09-01,100.0
LN100928,2023-10-01,100.0
LN100928,2023-11-01,100.0
LN100928,2023-12-01,100.0
LN100929,2021-11-01,100.0
LN100929,2021-12-01,100.0
LN100929,2022-01-01,100.0
LN100929,2022-02-01,100.0
LN100929,2022-03-01,100.0
LN100929,2022-04-01,100.0
LN100929,2022-05-01,100.0
LN100929,2022-06-01,100.0
LN100929,2022-07-01,100.0
LN100929,2022-08-01,100.0
LN100929,2022-09-01,100.0
LN100929,2022-10-01,100.0
LN100929,2022-11-01,100.0
LN100929,2022-12-01,100.0
LN100929,2023-01-01,100.0
LN100929,2023-02-01,100.0
LN100929,2023-03-01,100.0
LN100929,2023-04-01,100.0
LN100929,2023-05-01,100.0
LN100929,2023-06-01,95.0
LN100929,2023-07-01,100.0
LN100929,2023-08-01,100.0
LN100929,2023-09-01,100.0
LN100929,2023-10-01,100.0
LN100929,2023-11-01,100.0
LN100929,2023-12-01,100.0
LN100930,2023-12-01,100.0
LN100931,2022-05-01,100.0
LN100931,2022-06-01,100.0
LN100931,2022-07-01,100.0
LN100931,2022-08-01,100.0
LN100931,2022-09-01,100.0
LN100931,2022-10-01,100.0
LN100931,2022-11-01,100.0
LN100931,2022-12-01,100.0
LN100931,2023-01-01,100.0
LN100931,2023-02-01,95.83
LN100931,2023-03-01,100.0
LN100931,2023-04-01,100.0
LN100931,2023-05-01,100.0
LN100931,2023-06-01,100.0
LN100931,2023-07-01,100.0
LN100931,2023-08-01,100.0
LN100931,2023-09-01,100.0
LN100931,2023-10-01,100.0
LN100931,2023-11-01,100.0
LN100931,2023-12-01,60.0
LN100932,2021-02-01,97.5
LN100932,2021-03-01,97.5
LN100932,2021-04-01,97.5
LN100932,2021-05-01,97.5
LN100932,2021-06-01,97.5
LN100932,2021-07-01,97.5
LN100932,2021-08-01,97.5
LN100932,2021-09-01,97.5
LN100932,2021-10-01,93.33
LN100932,2021-11-01,97.5
LN100932,2021-12-01,97.5
LN100932,2022-01-01,97.5
LN100932,2022-02-01,93.33
LN100932,2022-03-01,97.5
LN100932,2022-04-01,97.5
LN100932,2022-05-01,97.5
LN100932,2022-06-01,97.5
LN100932,2022-07-01,97.5
LN100932,2022-08-01,97.5
LN100932,2022-09-01,97.5
LN100932,2022-10-01,97.5
LN100932,2022-11-01,97.5
LN100932,2022-12-01,97.5
LN100932,2023-01-01,97.5
LN100932,2023-02-01,97.5
LN100932,2023-03-01,92.5
LN100932,2023-04-01,97.5
LN100932,2023-05-01,97.5
LN100932,2023-06-01,57.5
LN100934,2019-07-01,100.0
LN100934,2019-08-01,100.0
LN100934,2019-09-01,100.0
LN100934,2019-10-01,100.0
LN100934,2019-11-01,100.0
LN100934,2019-12-01,100.0
LN100934,2020-01-01,100.0
LN100934,2020-02-01,100.0
LN100934,2020-03-01,100.0
LN100934,2020-04-01,95.83
LN100934,2020-05-01,100.0
LN100934,2020-06-01,100.0
LN100934,2020-07-01,100.0
LN100934,2020-08-01,100.0
LN100934,2020-09-01,100.0
LN100934,2020-10-01,100.0
LN100934,2020-11-01,100.0
LN100934,2020-12-01,100.0
LN100934,2021-01-01,100.0
LN100934,2021-02-01,100.0
LN100934,2021-03-01,100.0
LN100934,2021-04-01,60.0
LN100934,2021-05-01,100.0
LN100934,2021-06-01,100.0
LN100934,2021-07-01,100.0
LN100934,2021-08-01,100.0
LN100934,2021-09-01,100.0
LN100934,2021-10-01,100.0
LN100934,2021-11-01,100.0
LN100934,2021-12-01,100.0
LN100934,2022-01-01,100.0
LN100934,2022-02-01,100.0
LN100934,2022-03-01,100.0
LN100934,2022-04-01,100.0
LN100934,2022-05-01,100.0
LN100934,2019-05-01,40.0
LN100934,2022-07-01,100.0
LN100934,2022-08-01,100.0
LN100934,2022-09-01,100.0
LN100934,2022-10-01,100.0
LN100934,2022-11-01,100.0
LN100934,2022-12-01,100.0
LN100934,2023-01-01,100.0
LN100934,2023-02-01,100.0
LN100934,2023-03-01,100.0
LN100934,2023-04-01,100.0
LN100934,2023-05-01,100.0
LN100934,2023-06-01,100.0
LN100934,2023-07-01,100.0
LN100934,2023-08-01,100.0
LN100934,2023-09-01,100.0
LN100934,2023-10-01,100.0
LN100934,2023-11-01,100.0
LN100934,2023-12-01,100.0
LN100936,2019-10-01,98.75
LN100936,2019-11-01,93.75
LN100936,2019-12-01,98.75
LN100936,2020-01-01,98.75
LN100936,2020-02-01,98.75
LN100936,2020-03-01,98.75
LN100936,2020-04-01,98.75
LN100936,2020-05-01,98.75
LN100936,2020-06-01,98.75
LN100936,2020-07-01,98.75
LN100936,2020-08-01,98.75
LN100936,2020-09-01,98.75
LN100936,2020-10-01,98.75
LN100936,2020-11-01,98.75
LN100936,2020-12-01,98.75
LN100936,2021-01-01,98.75
LN100936,2021-02-01,98.75
LN100936,2021-03-01,98.75
LN100936,2021-04-01,98.75
LN100936,2021-05-01,98.75
LN100936,2021-06-01,98.75
LN100936,2021-07-01,98.75
LN100936,2021-08-01,98.75
LN100936,2021-09-01,68.75
LN100937,2020-06-01,100.0
LN100937,2020-07-01,100.0
LN100937,2020-08-01,100.0
LN100937,2020-09-01,100.0
LN100937,2020-10-01,100.0
LN100937,2020-11-01,100.0
LN100937,2020-04-01,35.0
LN100937,2021-01-01,38.75
LN100937,2021-02-01,100.0
LN100937,2021-03-01,100.0
LN100937,2021-04-01,100.0
LN100937,2021-05-01,100.0
LN100937,2021-06-01,100.0
LN100937,2021-07-01,100.0
LN100937,2021-08-01,100.0
LN100937,2021-09-01,100.0
LN100937,2021-10-01,100.0
LN100937,2021-11-01,100.0
LN100937,2021-12-01,100.0
LN100937,2022-01-01,100.0
LN100937,2022-02-01,100.0
LN100937,2022-03-01,100.0
LN100937,2022-04-01,100.0
LN100937,2022-05-01,100.0
LN100937,2022-06-01,100.0
LN100937,2022-07-01,100.0
LN100937,2022-08-01,100.0
LN100937,2022-09-01,100.0
LN100937,2022-10-01,100.0
LN100937,2022-11-01,100.0
LN100937,2022-12-01,100.0
LN100937,2023-01-01,100.0
LN100937,2023-02-01,100.0
LN100937,2023-03-01,95.0
LN100937,2023-04-01,100.0
LN100937,2023-05-01,100.0
LN100937,2023-06-01,100.0
LN100937,2023-07-01,100.0
LN100937,2023-08-01,100.0
LN100937,2023-09-01,100.0
LN100937,2023-10-01,100.0
LN100937,2023-11-01,100.0
LN100937,2023-12-01,100.0
LN100938,2023-03-01,100.0
LN100938,2023-04-01,100.0
LN100938,2023-05-01,100.0
LN100938,2023-06-01,100.0
LN100938,2023-07-01,100.0
LN100938,2023-08-01,100.0
LN100938,2023-09-01,100.0
LN100938,2023-10-01,95.83
LN100938,2023-11-01,100.0
LN100938,2023-12-01,100.0
LN100938,2023-01-01,40.0
LN100939,2022-10-01,53.75
LN100939,2022-11-01,100.0
LN100939,2022-12-01,100.0
LN100939,2023-01-01,100.0
LN100939,2023-02-01,95.0
LN100939,2023-03-01,100.0
LN100939,2023-04-01,100.0
LN100939,2023-05-01,100.0
LN100939,2023-06-01,100.0
LN100939,2023-07-01,100.0
LN100939,2023-08-01,95.83
LN100939,2023-09-01,100.0
LN100939,2023-10-01,100.0
LN100939,2023-11-01,60.0
LN100939,2023-12-01,100.0
LN100941,2022-11-01,100.0
LN100941,2022-12-01,100.0
LN100941,2023-01-01,100.0
LN100941,2023-02-01,100.0
LN100941,2023-03-01,100.0
LN100941,2023-04-01,100.0
LN100941,2023-05-01,100.0
LN100941,2023-06-01,100.0
LN100941,2023-07-01,100.0
LN100941,2023-08-01,100.0
LN100941,2023-09-01,100.0
LN100941,2023-10-01,100.0
LN100941,2023-11-01,100.0
LN100941,2023-12-01,100.0
LN100942,2022-04-01,100.0
LN100942,2022-05-01,100.0
LN100942,2022-06-01,100.0
LN100942,2022-07-01,100.0
LN100942,2022-08-01,100.0
LN100942,2022-09-01,100.0
LN100942,2022-02-01,40.0
LN100942,2022-11-01,100.0
LN100942,2022-12-01,100.0
LN100942,2023-01-01,100.0
LN100942,2023-02-01,100.0
LN100942,2023-03-01,100.0
LN100942,2023-04-01,100.0
LN100942,2023-05-01,95.83
LN100942,2023-06-01,100.0
LN100942,2023-07-01,100.0
LN100942,2023-08-01,100.0
LN100942,2023-09-01,100.0
LN100942,2023-10-01,37.5
LN100942,2023-11-01,100.0
LN100942,2023-12-01,60.0
LN100943,2020-10-01,100.0
LN100943,2020-11-01,100.0
LN100943,2020-12-01,95.83
LN100943,2021-01-01,100.0
LN100943,2021-02-01,100.0
LN100943,2021-03-01,100.0
LN100943,2021-04-01,100.0
LN100943,2021-05-01,100.0
LN100943,2021-06-01,100.0
LN100943,2021-07-01,100.0
LN100943,2021-08-01,100.0
LN100943,2021-09-01,100.0
LN100943,2021-10-01,100.0
LN100943,2021-11-01,100.0
LN100943,2021-12-01,100.0
LN100943,2022-01-01,100.0
LN100943,2022-02-01,100.0
LN100943,2022-03-01,100.0
LN100943,2022-04-01,100.0
LN100943,2022-05-01,100.0
LN100943,2022-06-01,60.0
LN100943,2022-07-01,100.0
LN100943,2022-08-01,100.0
LN100943,2022-09-01,100.0
LN100943,2022-10-01,100.0
LN100943,2022-11-01,100.0
LN100943,2022-12-01,100.0
LN100943,2023-01-01,95.0
LN100943,2023-02-01,100.0
LN100943,2023-03-01,100.0
LN100943,2023-04-01,100.0
LN100943,2023-05-01,95.83
LN100943,2023-06-01,100.0
LN100943,2023-07-01,100.0
LN100943,2023-08-01,100.0
LN100943,2023-09-01,60.0
LN100943,2023-10-01,100.0
LN100943,2023-11-01,100.0
LN100943,2023-12-01,60.0
LN100944,2019-01-01,100.0
LN100944,2019-02-01,100.0
LN100944,2019-03-01,95.0
LN100944,2019-04-01,100.0
LN100944,2019-05-01,100.0
LN100944,2019-06-01,100.0
LN100944,2019-07-01,100.0
LN100944,2019-08-01,100.0
LN100944,2019-09-01,100.0
LN100944,2019-10-01,95.0
LN100944,2019-11-01,100.0
LN100944,2019-12-01,95.0
LN100944,2020-01-01,100.0
LN100944,2020-02-01,95.0
LN100944,2020-03-01,100.0
LN100944,2020-04-01,100.0
LN100944,2020-05-01,100.0
LN100944,2020-06-01,100.0
LN100944,2020-07-01,100.0
LN100944,2018-11-01,40.0
LN100944,2020-09-01,100.0
LN100944,2020-10-01,100.0
LN100944,2020-11-01,100.0
LN100944,2020-12-01,100.0
LN100944,2021-01-01,100.0
LN100944,2021-02-01,95.0
LN100944,2021-03-01,100.0
LN100944,2021-04-01,100.0
LN100944,2021-05-01,100.0
LN100944,2021-06-01,100.0
LN100944,2021-07-01,100.0
LN100944,2021-08-01,100.0
LN100944,2021-09-01,100.0
LN100944,2021-10-01,100.0
LN100944,2021-11-01,100.0
LN100944,2021-12-01,100.0
LN100944,2022-01-01,100.0
LN100944,2022-02-01,100.0
LN100944,2022-03-01,100.0
LN100944,2022-04-01,100.0
LN100944,2022-05-01,100.0
LN100944,2022-06-01,100.0
LN100944,2022-07-01,100.0
LN100944,2022-08-01,100.0
LN100944,2022-09-01,100.0
LN100944,2022-10-01,100.0
LN100944,2022-11-01,100.0
LN100944,2022-12-01,100.0
LN100944,2023-01-01,100.0
LN100944,2023-02-01,100.0
LN100944,2023-03-01,100.0
LN100944,2023-04-01,100.0
LN100944,2023-05-01,95.83
LN100944,2023-06-01,100.0
LN100944,2023-07-01,100.0
LN100944,2023-08-01,100.0
LN100944,2023-09-01,100.0
LN100944,2023-10-01,100.0
LN100944,2023-11-01,100.0
LN100944,2023-12-01,100.0
LN100945,2019-08-01,100.0
LN100945,2019-09-01,100.0
LN100945,2019-10-01,100.0
LN100945,2019-11-01,100.0
LN100945,2019-12-01,100.0
LN100945,2020-01-01,100.0
LN100945,2020-02-01,100.0
LN100945,2020-03-01,38.75
LN100945,2020-04-01,95.0
LN100945,2020-05-01,100.0
LN100945,2020-06-01,100.0
LN100945,2020-07-01,100.0
LN100945,2020-08-01,100.0
LN100945,2020-09-01,100.0
LN100945,2020-10-01,100.0
LN100945,2020-11-01,100.0
LN100945,2020-12-01,100.0
LN100945,2021-01-01,100.0
LN100945,2021-02-01,100.0
LN100945,2021-03-01,95.0
LN100945,2021-04-01,100.0
LN100945,2021-05-01,100.0
LN100945,2021-06-01,100.0
LN100945,2021-07-01,100.0
LN100945,2021-08-01,100.0
LN100945,2021-09-01,100.0
LN100945,2021-10-01,100.0
LN100945,2021-11-01,100.0
LN100945,2021-12-01,100.0
LN100945,2022-01-01,100.0
LN100945,2022-02-01,100.0
LN100945,2022-03-01,100.0
LN100945,2022-04-01,100.0
LN100945,2022-05-01,100.0
LN100945,2022-06-01,100.0
LN100945,2022-07-01,100.0
LN100945,2022-08-01,100.0
LN100945,2022-09-01,95.0
LN100945,2022-10-01,100.0
LN100945,2022-11-01,100.0
LN100945,2022-12-01,100.0
LN100945,2023-01-01,100.0
LN100945,2023-02-01,100.0
LN100945,2023-03-01,100.0
LN100945,2023-04-01,100.0
LN100945,2023-05-01,100.0
LN100945,2023-06-01,100.0
LN100945,2023-07-01,100.0
LN100945,2023-08-01,100.0
LN100945,2023-09-01,100.0
LN100945,2023-10-01,100.0
LN100945,2023-11-01,100.0
LN100945,2023-12-01,100.0
LN100946,2020-07-01,100.0
LN100946,2020-08-01,100.0
LN100946,2020-09-01,100.0
LN100946,2020-10-01,100.0
LN100946,2020-11-01,100.0
LN100946,2020-12-01,100.0
LN100946,2021-01-01,100.0
LN100946,2021-02-01,100.0
LN100946,2021-03-01,100.0
LN100946,2021-04-01,100.0
LN100946,2021-05-01,100.0
LN100946,2021-06-01,100.0
LN100946,2021-07-01,95.83
LN100946,2021-08-01,100.0
LN100946,2021-09-01,100.0
LN100947,2019-03-01,98.75
LN100947,2019-04-01,98.75
LN100947,2019-05-01,98.75
LN100947,2019-06-01,98.75
LN100947,2019-07-01,98.75
LN100947,2019-08-01,98.75
LN100947,2019-09-01,98.75
LN100947,2019-10-01,98.75
LN100947,2019-11-01,98.75
LN100947,2019-12-01,98.75
LN100947,2020-01-01,98.75
LN100947,2020-02-01,98.75
LN100947,2020-03-01,98.75
LN100947,2020-04-01,98.75
LN100947,2020-05-01,98.75
LN100947,2020-06-01,98.75
LN100947,2020-07-01,98.75
LN100947,2020-08-01,98.75
LN100947,2020-09-01,98.75
LN100947,2020-10-01,58.75
LN100947,2020-11-01,98.75
LN100947,2020-12-01,98.75
LN100947,2021-01-01,98.75
LN100947,2021-02-01,98.75
LN100947,2021-03-01,98.75
LN100947,2021-04-01,98.75
LN100947,2021-05-01,98.75
LN100947,2021-06-01,98.75
LN100947,2021-07-01,93.75
LN100947,2021-08-01,98.75
LN100947,2021-09-01,98.75
LN100947,2021-10-01,98.75
LN100947,2021-11-01,98.75
LN100947,2021-12-01,98.75
LN100947,2022-01-01,97.5
LN100947,2022-02-01,97.5
LN100947,2022-03-01,97.5
LN100947,2022-04-01,97.5
LN100947,2022-05-01,97.5
LN100947,2022-06-01,97.5
LN100947,2022-07-01,97.5
LN100947,2022-08-01,97.5
LN100947,2022-09-01,97.5
LN100947,2022-10-01,97.5
LN100947,2022-11-01,97.5
LN100947,2022-12-01,97.5
LN100947,2023-01-01,97.5
LN100947,2023-02-01,97.5
LN100947,2023-03-01,97.5
LN100947,2023-04-01,97.5
LN100947,2023-05-01,57.5
LN100947,2023-06-01,57.5
LN100947,2023-07-01,97.5
LN100947,2023-08-01,97.5
LN100947,2023-09-01,97.5
LN100947,2023-10-01,97.5
LN100947,2023-11-01,97.5
LN100947,2023-12-01,97.5
LN100948,2021-08-01,100.0
LN100948,2021-09-01,100.0
LN100948,2021-10-01,100.0
LN100948,2021-11-01,100.0
LN100948,2021-12-01,100.0
LN100948,2022-01-01,100.0
LN100948,2022-02-01,100.0
LN100948,2022-03-01,100.0
LN100948,2022-04-01,100.0
LN100948,2022-05-01,100.0
LN100948,2022-06-01,95.83
LN100948,2022-07-01,100.0
LN100948,2022-08-01,100.0
LN100948,2022-09-01,100.0
LN100948,2022-10-01,100.0
LN100948,2022-11-01,100.0
LN100948,2022-12-01,100.0
LN100948,2023-01-01,60.0
LN100948,2023-02-01,100.0
LN100948,2023-03-01,100.0
LN100948,2023-04-01,100.0
LN100948,2023-05-01,100.0
LN100948,2023-06-01,100.0
LN100948,2023-07-01,100.0
LN100948,2023-08-01,100.0
LN100948,2023-09-01,95.0
LN100948,2023-10-01,100.0
LN100948,2023-11-01,100.0
LN100948,2023-12-01,95.0
LN100949,2023-01-01,100.0
LN100949,2023-02-01,100.0
LN100949,2023-03-01,100.0
LN100949,2023-04-01,100.0
LN100949,2023-05-01,100.0
LN100949,2023-06-01,100.0
LN100949,2023-07-01,95.83
LN100949,2023-08-01,100.0
LN100949,2023-09-01,100.0
LN100949,2023-10-01,100.0
LN100949,2023-11-01,60.0
LN100949,2023-12-01,100.0
LN100950,2023-12-01,96.25
LN100951,2021-07-01,100.0
LN100951,2021-08-01,100.0
LN100951,2021-09-01,100.0
LN100951,2021-10-01,100.0
LN100951,2021-11-01,100.0
LN100951,2021-12-01,100.0
LN100951,2022-01-01,100.0
LN100951,2022-02-01,100.0
LN100951,2022-03-01,100.0
LN100951,2022-04-01,100.0
LN100951,2022-05-01,100.0
LN100951,2022-06-01,95.0
LN100951,2022-07-01,100.0
LN100951,2022-08-01,100.0
LN100951,2022-09-01,100.0
LN100951,2022-10-01,100.0
LN100951,2022-11-01,100.0
LN100951,2022-12-01,100.0
LN100951,2023-01-01,100.0
LN100951,2023-02-01,100.0
LN100951,2023-03-01,100.0
LN100951,2023-04-01,100.0
LN100951,2023-05-01,100.0
LN100951,2023-06-01,100.0
LN100951,2023-07-01,100.0
LN100951,2023-08-01,95.83
LN100951,2023-09-01,100.0
LN100951,2023-10-01,100.0
LN100951,2023-11-01,100.0
LN100951,2023-12-01,100.0
LN100952,2023-07-01,97.5
LN100952,2023-08-01,97.5
LN100952,2023-09-01,97.5
LN100952,2023-10-01,97.5
LN100952,2023-11-01,97.5
LN100952,2023-12-01,97.5
LN100954,2023-06-01,100.0
LN100954,2023-07-01,100.0
LN100954,2023-08-01,100.0
LN100954,2023-09-01,100.0
LN100954,2023-10-01,100.0
LN100954,2023-11-01,100.0
LN100954,2023-12-01,100.0
LN100955,2021-05-01,100.0
LN100955,2021-06-01,100.0
LN100955,2021-07-01,100.0
LN100955,2021-08-01,100.0
LN100955,2021-09-01,100.0
LN100955,2021-10-01,100.0
LN100955,2021-11-01,100.0
LN100955,2021-12-01,100.0
LN100955,2022-01-01,100.0
LN100955,2022-02-01,100.0
LN100955,2022-03-01,100.0
LN100955,2022-04-01,60.0
LN100955,2021-03-01,40.0
LN100955,2022-06-01,100.0
LN100955,2022-07-01,100.0
LN100955,2022-08-01,100.0
LN100955,2022-09-01,100.0
LN100955,2022-10-01,100.0
LN100955,2022-11-01,100.0
LN100955,2022-12-01,60.0
LN100955,2023-01-01,100.0
LN100955,2023-02-01,60.0
LN100955,2023-03-01,100.0
LN100955,2023-04-01,100.0
LN100955,2023-05-01,100.0
LN100955,2023-06-01,100.0
LN100955,2023-07-01,100.0
LN100955,2023-08-01,100.0
LN100955,2023-09-01,100.0
LN100955,2023-10-01,100.0
LN100955,2023-11-01,95.83
LN100955,2023-12-01,100.0
LN100956,2020-09-01,98.75
LN100956,2020-10-01,98.75
LN100956,2020-11-01,98.75
LN100956,2020-12-01,98.75
LN100956,2021-01-01,98.75
LN100956,2021-02-01,98.75
LN100956,2021-03-01,98.75
LN100956,2021-04-01,98.75
LN100958,2020-04-01,100.0
LN100958,2020-05-01,100.0
LN100959,2021-02-01,100.0
LN100959,2021-03-01,100.0
LN100959,2021-04-01,60.0
LN100959,2021-05-01,37.5
LN100959,2021-06-01,100.0
LN100959,2021-07-01,100.0
LN100959,2021-08-01,100.0
LN100959,2021-09-01,100.0
LN100959,2021-10-01,100.0
LN100959,2021-11-01,100.0
LN100959,2021-12-01,100.0
LN100959,2022-01-01,100.0
LN100959,2022-02-01,100.0
LN100959,2022-03-01,100.0
LN100959,2022-04-01,100.0
LN100959,2022-05-01,37.5
LN100959,2022-06-01,100.0
LN100959,2022-07-01,100.0
LN100959,2022-08-01,100.0
LN100959,2022-09-01,100.0
LN100959,2022-10-01,100.0
LN100959,2022-11-01,100.0
LN100959,2022-12-01,100.0
LN100959,2023-01-01,100.0
LN100959,2023-02-01,100.0
LN100959,2023-03-01,100.0
LN100959,2023-04-01,100.0
LN100959,2023-05-01,100.0
LN100959,2023-06-01,100.0
LN100959,2023-07-01,100.0
LN100959,2023-08-01,100.0
LN100959,2023-09-01,100.0
LN100959,2023-10-01,100.0
LN100959,2023-11-01,100.0
LN100959,2023-12-01,100.0
LN100960,2019-05-01,100.0
LN100960,2019-06-01,100.0
LN100960,2019-07-01,100.0
LN100960,2019-08-01,100.0
LN100960,2019-09-01,100.0
LN100960,2019-10-01,100.0
LN100960,2019-11-01,100.0
LN100960,2019-12-01,100.0
LN100960,2020-01-01,100.0
LN100960,2020-02-01,100.0
LN100960,2020-03-01,100.0
LN100960,2020-04-01,100.0
LN100960,2020-05-01,100.0
LN100960,2020-06-01,100.0
LN100960,2020-07-01,100.0
LN100960,2020-08-01,100.0
LN100960,2020-09-01,100.0
LN100960,2020-10-01,100.0
LN100960,2020-11-01,100.0
LN100960,2020-12-01,100.0
LN100960,2021-01-01,100.0
LN100960,2021-02-01,100.0
LN100960,2021-03-01,100.0
LN100960,2021-04-01,100.0
LN100960,2021-05-01,100.0
LN100960,2021-06-01,100.0
LN100960,2021-07-01,100.0
LN100960,2021-08-01,100.0
LN100960,2021-09-01,100.0
LN100960,2021-10-01,100.0
LN100960,2021-11-01,100.0
LN100960,2021-12-01,100.0
LN100960,2022-01-01,95.0
LN100960,2022-02-01,100.0
LN100960,2022-03-01,100.0
LN100960,2022-04-01,100.0
LN100960,2022-05-01,100.0
LN100960,2022-06-01,100.0
