loan_id,reporting_month,balance_non_increasing,date_order_valid,dpd_status_consistency,terminal_state_immutability,document_completeness_at_closure,servicer_source_agreement,balance_within_original,stale_record
LN100886,2023-04-01,True,False,False,False,False,False,True,False
LN100886,2023-05-01,False,False,False,False,False,False,False,False
LN100886,2023-06-01,False,False,False,False,False,False,False,False
LN100886,2023-07-01,False,False,False,False,False,False,False,False
LN100886,2023-08-01,False,False,False,False,False,False,False,False
LN100886,2023-09-01,False,False,False,False,False,False,False,False
LN100886,2023-10-01,False,False,False,False,False,False,False,False
LN100886,2023-11-01,False,False,False,False,False,False,False,False
LN100886,2023-12-01,False,False,False,False,False,False,False,False
LN100887,2019-02-01,False,False,False,False,False,False,False,False
LN100887,2019-03-01,False,False,False,False,False,False,False,False
LN100887,2019-04-01,False,False,False,False,False,False,False,False
LN100887,2019-05-01,False,False,False,False,False,False,False,False
LN100887,2019-06-01,False,False,False,False,False,False,False,False
LN100887,2019-07-01,False,False,False,False,False,False,False,False
LN100887,2019-08-01,False,False,False,False,False,False,False,False
LN100887,2019-09-01,False,False,False,False,False,False,False,False
LN100887,2019-10-01,False,False,False,False,False,False,False,False
LN100887,2019-11-01,False,False,False,False,False,False,False,False
LN100887,2019-12-01,False,False,False,False,False,False,False,False
LN100887,2020-01-01,False,False,False,False,False,False,False,False
LN100887,2020-02-01,False,False,False,False,False,False,False,False
LN100887,2020-03-01,False,False,False,False,False,False,False,False
LN100887,2020-04-01,False,False,False,False,False,False,False,False
LN100887,2020-05-01,False,False,False,False,False,False,False,False
LN100887,2020-06-01,False,False,False,False,False,False,False,False
LN100887,2020-07-01,False,False,False,False,False,False,False,False
LN100887,2020-08-01,False,False,False,False,False,False,False,False
LN100887,2020-09-01,False,False,False,False,False,False,False,False
LN100887,2020-10-01,False,False,False,False,False,False,False,False
LN100888,2022-02-01,False,False,False,False,False,False,False,False
LN100888,2022-03-01,False,False,False,False,True,False,False,False
LN100889,2023-10-01,False,False,False,False,False,False,False,False
LN100889,2023-11-01,False,False,False,False,False,False,False,False
LN100889,2023-12-01,False,False,False,False,False,False,False,False
LN100890,2022-07-01,False,False,False,False,False,False,False,False
LN100890,2022-08-01,False,False,False,False,False,False,False,False
LN100890,2022-09-01,False,False,False,False,False,False,False,False
LN100890,2022-10-01,False,False,False,False,False,False,False,False
LN100890,2022-11-01,False,False,False,False,False,False,False,False
LN100890,2022-12-01,False,False,False,False,False,False,False,False
LN100890,2023-01-01,False,False,False,False,False,False,False,False
LN100890,2023-02-01,False,False,False,False,False,False,False,False
LN100890,2023-03-01,False,False,False,False,False,True,False,False
LN100890,2023-04-01,False,False,False,False,False,False,False,False
LN100890,2023-05-01,False,False,False,False,False,False,False,False
LN100890,2023-06-01,False,False,False,False,False,False,False,False
LN100890,2023-07-01,False,False,False,False,False,False,False,False
LN100890,2023-08-01,False,False,False,False,False,False,False,False
LN100890,2023-09-01,False,False,False,False,False,False,False,False
LN100890,2023-10-01,False,False,False,False,False,False,False,False
LN100890,2023-11-01,False,False,False,False,False,False,False,False
LN100890,2023-12-01,False,False,False,False,False,False,False,False
LN100891,2021-04-01,False,False,False,False,False,False,False,False
LN100891,2021-05-01,False,False,False,False,False,False,False,False
LN100891,2021-06-01,False,False,False,False,False,False,False,False
LN100892,2021-03-01,False,False,False,False,False,False,False,False
LN100892,2021-04-01,False,False,False,False,False,False,False,False
LN100892,2021-05-01,False,False,False,False,False,False,False,False
LN100892,2021-06-01,False,False,False,False,False,False,False,False
LN100892,2021-07-01,False,False,False,False,False,False,False,False
LN100892,2021-08-01,False,False,False,False,False,False,False,False
LN100892,2021-09-01,False,False,False,False,False,False,False,False
LN100892,2021-10-01,False,False,False,False,False,False,False,False
LN100892,2021-11-01,False,False,False,False,False,False,False,False
LN100892,2021-12-01,False,False,False,False,False,False,False,False
LN100892,2022-01-01,False,False,False,False,False,False,False,False
LN100892,2022-02-01,False,False,False,False,False,False,False,False
LN100892,2022-03-01,False,False,False,False,False,False,False,False
LN100892,2022-04-01,False,False,False,False,False,False,False,False
LN100892,2022-05-01,False,False,False,False,False,False,False,False
LN100892,2022-06-01,False,False,False,False,False,False,False,False
LN100892,2022-07-01,False,False,False,False,False,False,False,False
LN100892,2022-08-01,False,False,False,False,False,False,False,False
LN100892,2022-09-01,False,False,False,False,False,False,False,False
LN100892,2022-10-01,False,False,False,False,False,False,False,False
LN100892,2022-11-01,False,False,False,False,False,False,False,False
LN100892,2022-12-01,False,False,False,False,False,True,False,False
LN100892,2023-01-01,False,False,False,False,False,False,False,False
LN100892,2023-02-01,False,False,False,False,False,False,False,False
LN100892,2023-03-01,False,False,False,False,False,False,False,False
LN100892,2023-04-01,False,False,False,False,False,False,False,False
LN100892,2023-05-01,False,False,False,False,False,False,False,False
LN100892,2023-06-01,False,False,False,False,False,False,False,False
LN100892,2023-07-01,False,False,False,False,False,False,False,False
LN100892,2023-08-01,False,False,False,False,False,False,False,False
LN100892,2023-09-01,False,False,False,False,False,False,False,False
LN100892,2023-10-01,False,False,False,False,False,False,False,False
LN100892,2023-11-01,False,False,False,False,False,False,False,False
LN100892,2023-12-01,False,False,False,False,False,False,False,False
LN100893,2020-08-01,False,False,False,False,False,False,False,False
LN100893,2020-09-01,False,False,False,False,False,False,False,False
LN100893,2020-10-01,False,False,False,False,False,False,False,False
LN100893,2020-11-01,False,False,False,False,False,False,False,False
LN100893,2020-12-01,False,False,False,False,False,False,False,False
LN100893,2021-01-01,False,False,False,False,False,False,False,False
LN100893,2021-02-01,False,False,False,False,False,False,False,False
LN100893,2021-03-01,False,False,False,False,False,False,False,False
LN100893,2021-04-01,False,False,False,False,False,False,False,False
LN100893,2021-05-01,False,False,False,False,False,False,False,False
LN100893,2021-06-01,False,False,False,False,False,False,False,False
LN100893,2021-07-01,False,False,False,False,False,False,False,False
LN100893,2021-08-01,False,False,False,False,False,False,False,False
LN100893,2021-09-01,False,False,False,False,False,False,False,False
LN100893,2021-10-01,False,False,False,False,False,False,False,False
LN100893,2021-11-01,False,False,False,False,False,False,False,False
LN100893,2021-12-01,False,False,False,False,False,False,False,False
LN100893,2022-01-01,False,False,False,False,False,False,False,False
LN100893,2022-02-01,False,False,False,False,False,False,False,False
LN100893,2022-03-01,False,False,False,False,False,False,False,False
LN100893,2022-04-01,False,False,False,False,False,False,False,False
LN100893,2022-05-01,False,False,False,False,False,False,False,False
LN100893,2022-06-01,False,False,False,False,False,True,False,False
LN100893,2022-07-01,False,False,False,False,False,False,False,False
LN100893,2022-08-01,False,False,False,False,False,False,False,False
LN100893,2022-09-01,False,False,False,False,False,False,False,False
LN100893,2022-10-01,False,False,False,False,False,False,False,False
LN100893,2022-11-01,False,False,False,False,False,False,False,False
LN100893,2022-12-01,False,False,False,False,False,False,False,False
LN100893,2023-01-01,False,False,False,False,False,False,False,False
LN100893,2023-02-01,False,False,False,False,False,False,False,False
LN100893,2023-03-01,False,False,False,False,False,False,False,False
LN100893,2023-04-01,False,False,False,False,False,False,False,False
LN100893,2023-05-01,False,False,False,False,False,False,False,False
LN100893,2023-06-01,False,False,False,False,False,False,False,False
LN100893,2023-07-01,False,False,False,False,False,False,False,False
LN100893,2023-08-01,False,False,False,False,False,False,False,False
LN100893,2023-09-01,False,False,False,False,False,False,False,False
LN100893,2023-10-01,False,False,False,False,False,False,False,False
LN100893,2023-11-01,False,False,False,False,False,False,False,False
LN100893,2023-12-01,False,False,False,False,False,False,False,False
LN100894,2019-09-01,False,False,False,False,False,False,False,False
LN100894,2019-10-01,False,False,False,False,False,False,False,False
LN100894,2019-11-01,False,False,False,False,False,False,False,False
LN100894,2019-12-01,False,False,False,False,False,False,False,False
LN100894,2020-01-01,False,False,False,False,False,False,False,False
LN100894,2020-02-01,False,False,False,False,False,False,False,False
LN100894,2020-03-01,False,False,False,False,False,False,False,False
LN100894,2020-04-01,False,False,False,False,False,False,False,False
LN100894,2020-05-01,False,False,False,False,False,False,False,False
LN100894,2020-06-01,False,False,False,False,False,False,False,False
LN100894,2020-07-01,False,False,False,False,False,False,False,False
LN100894,2020-08-01,False,False,False,False,False,False,False,False
LN100894,2020-09-01,False,False,False,False,False,False,False,False
LN100894,2020-10-01,False,False,False,False,False,False,False,False
LN100894,2020-11-01,False,False,False,False,False,False,False,False
LN100894,2020-12-01,False,False,False,False,False,False,False,False
LN100894,2021-01-01,False,False,False,False,False,False,False,False
LN100894,2021-02-01,False,False,False,False,False,False,False,False
LN100894,2021-03-01,False,False,False,False,False,False,False,False
LN100894,2021-04-01,False,False,False,False,False,False,False,False
LN100894,2021-05-01,False,False,False,False,False,False,False,False
LN100894,2021-06-01,False,False,False,False,False,False,False,False
LN100894,2021-07-01,False,False,False,False,False,False,False,False
LN100894,2021-08-01,False,False,False,False,False,False,False,False
LN100894,2021-09-01,False,False,False,False,False,False,False,False
LN100894,2021-10-01,False,False,False,False,False,False,False,False
LN100894,2021-11-01,False,False,False,False,False,False,False,False
LN100894,2021-12-01,False,False,False,False,False,False,False,False
LN100894,2022-01-01,False,False,False,False,False,False,False,False
LN100894,2022-02-01,False,False,False,False,False,False,False,False
LN100894,2022-03-01,False,False,False,False,False,False,False,False
LN100894,2022-04-01,False,False,False,False,False,False,False,False
LN100894,2022-05-01,False,False,False,False,True,False,False,False
LN100895,2022-02-01,False,False,False,False,False,False,False,False
LN100895,2022-03-01,False,False,False,False,False,False,False,False
LN100895,2022-04-01,False,False,False,False,False,False,False,False
LN100895,2022-05-01,False,False,False,False,False,False,False,False
LN100895,2022-06-01,False,False,False,False,False,False,False,False
LN100895,2022-07-01,False,False,False,False,False,False,False,False
LN100895,2022-08-01,False,False,False,False,False,False,False,False
LN100895,2022-09-01,False,False,False,False,False,False,False,False
LN100895,2022-10-01,False,False,False,False,False,False,False,False
LN100895,2022-11-01,False,False,False,False,False,True,False,False
LN100895,2022-12-01,False,False,False,False,False,False,False,False
LN100895,2023-01-01,False,False,False,False,False,False,False,False
LN100895,2023-02-01,False,False,False,False,False,False,False,False
LN100895,2023-03-01,False,False,False,False,False,False,False,False
LN100895,2023-04-01,False,False,False,False,False,False,False,False
LN100895,2023-05-01,False,False,False,False,False,False,False,False
LN100895,2023-06-01,False,False,False,False,False,False,False,False
LN100895,2023-07-01,False,False,False,False,False,False,False,False
LN100895,2023-08-01,False,False,False,False,False,False,False,False
LN100895,2023-09-01,False,False,False,False,False,False,False,False
LN100895,2023-10-01,False,False,False,False,False,False,False,False
LN100895,2023-11-01,False,False,False,False,False,False,False,False
LN100895,2023-12-01,False,False,False,False,False,False,False,False
LN100896,2021-12-01,False,False,False,False,False,False,False,False
LN100896,2022-01-01,False,False,False,False,False,False,False,False
LN100896,2022-02-01,False,False,False,False,False,False,False,False
LN100896,2022-03-01,False,False,False,False,False,False,False,False
LN100896,2022-04-01,False,False,False,False,False,False,False,False
LN100896,2022-05-01,False,False,False,False,False,False,False,False
LN100896,2022-06-01,False,False,False,False,False,False,False,False
LN100896,2022-07-01,False,False,False,False,False,False,False,False
LN100896,2022-08-01,False,False,False,False,False,False,False,False
LN100896,2022-09-01,False,False,False,False,False,False,False,False
LN100896,2022-10-01,False,False,False,False,False,False,False,False
LN100896,2022-11-01,True,False,False,False,False,False,True,False
LN100896,2022-12-01,False,False,False,False,False,False,False,False
LN100896,2023-01-01,False,False,False,False,False,False,False,False
LN100896,2023-02-01,False,False,False,False,False,False,False,False
LN100896,2023-03-01,False,False,False,False,False,False,False,False
LN100896,2023-04-01,False,False,False,False,False,False,False,False
LN100896,2023-05-01,False,False,False,False,False,False,False,False
LN100896,2023-06-01,False,False,False,False,False,False,False,False
LN100896,2023-07-01,False,False,False,False,False,False,False,False
LN100896,2023-08-01,False,False,False,False,False,False,False,False
LN100896,2023-09-01,False,False,False,False,False,False,False,False
LN100896,2023-10-01,False,False,False,False,False,False,False,False
LN100896,2023-11-01,False,False,False,False,False,False,False,False
LN100896,2023-12-01,False,False,False,False,False,False,False,False
LN100896,2021-10-01,False,True,False,False,False,False,False,True
LN100897,2019-01-01,False,False,False,False,False,False,False,False
LN100897,2019-02-01,False,False,False,False,False,False,False,False
LN100897,2019-03-01,False,False,False,False,False,False,False,False
LN100897,2019-04-01,False,False,False,False,False,False,False,False
LN100897,2019-05-01,False,False,False,False,False,False,False,False
LN100897,2019-06-01,False,False,False,False,False,False,False,False
LN100897,2019-07-01,False,False,False,False,False,False,False,False
LN100897,2019-08-01,False,False,False,False,False,False,False,False
LN100897,2019-09-01,False,False,False,False,False,False,False,False
LN100897,2019-10-01,False,False,False,False,False,False,False,False
LN100897,2019-11-01,False,False,False,False,False,False,False,False
LN100897,2019-12-01,False,False,False,False,False,False,False,False
LN100897,2020-01-01,False,False,False,False,False,False,False,False
LN100897,2020-02-01,False,False,False,False,False,False,False,False
LN100897,2020-03-01,False,False,False,False,False,False,False,False
LN100897,2020-04-01,False,False,False,False,False,False,False,False
LN100897,2020-05-01,False,False,False,False,False,False,False,False
LN100897,2020-06-01,False,False,False,False,False,False,False,False
LN100897,2020-07-01,False,False,False,False,False,False,False,False
LN100897,2020-08-01,False,False,False,False,False,False,False,False
LN100897,2020-09-01,False,False,False,False,False,False,False,False
LN100897,2020-10-01,False,False,False,False,False,False,False,False
LN100897,2020-11-01,False,False,False,False,False,False,False,False
LN100897,2020-12-01,False,False,False,False,False,False,False,False
LN100897,2021-01-01,False,False,False,False,False,False,False,False
LN100897,2021-02-01,False,False,False,False,False,False,False,False
LN100897,2021-03-01,False,False,False,False,False,False,False,False
LN100897,2021-04-01,False,False,False,False,False,False,False,False
LN100897,2021-05-01,False,False,False,False,False,False,False,False
LN100897,2021-06-01,False,False,False,False,False,False,False,False
LN100898,2021-02-01,False,False,False,False,False,False,False,False
LN100898,2021-03-01,False,False,False,False,False,False,False,False
LN100898,2021-04-01,False,False,False,False,False,False,False,False
LN100898,2021-05-01,False,False,False,False,False,True,False,False
LN100898,2021-06-01,False,False,False,False,False,False,False,False
LN100898,2021-07-01,False,False,False,False,False,False,False,False
LN100898,2021-08-01,False,False,False,False,False,False,False,False
LN100898,2021-09-01,False,False,False,False,False,False,False,False
LN100898,2021-10-01,False,False,False,False,False,False,False,False
LN100898,2021-11-01,False,False,False,False,False,False,False,False
LN100898,2021-12-01,False,False,False,False,False,False,False,False
LN100898,2022-01-01,False,False,False,False,False,False,False,False
LN100898,2022-02-01,False,False,False,False,False,False,False,False
LN100898,2022-03-01,False,False,False,False,False,False,False,False
LN100898,2022-04-01,False,False,False,False,False,False,False,False
LN100898,2022-05-01,False,False,False,False,False,False,False,False
LN100898,2022-06-01,False,False,False,False,False,False,False,False
LN100898,2022-07-01,False,False,False,False,False,False,False,False
LN100898,2022-08-01,False,False,False,False,False,False,False,False
LN100898,2022-09-01,False,False,False,False,False,False,False,False
LN100898,2022-10-01,False,False,False,False,False,False,False,False
LN100898,2022-11-01,False,False,False,False,False,False,False,False
LN100898,2022-12-01,False,False,False,False,False,False,False,False
LN100898,2023-01-01,False,False,False,False,False,False,False,False
LN100898,2023-02-01,False,False,False,False,False,False,False,False
LN100898,2023-03-01,False,False,False,False,False,False,False,False
LN100898,2023-04-01,False,False,False,False,False,False,False,False
LN100898,2023-05-01,False,False,False,False,False,False,False,False
LN100898,2023-06-01,False,False,False,False,False,False,False,False
LN100898,2023-07-01,False,False,False,False,False,False,False,False
LN100898,2023-08-01,False,False,False,False,False,False,False,False
LN100898,2023-09-01,False,False,False,False,False,False,False,False
LN100898,2023-10-01,False,False,False,False,False,False,False,False
LN100898,2023-11-01,False,False,False,False,False,False,False,False
LN100898,2023-12-01,False,False,False,False,False,False,False,False
LN100899,2020-06-01,False,False,False,False,False,False,False,False
LN100899,2020-07-01,False,False,False,False,False,False,False,False
LN100899,2020-08-01,False,False,False,False,False,False,False,False
LN100899,2020-09-01,False,False,False,False,False,False,False,False
LN100899,2020-10-01,False,False,False,False,False,False,False,False
LN100899,2020-11-01,False,False,False,False,False,False,False,False
LN100899,2020-12-01,False,False,False,False,False,False,False,False
LN100899,2021-01-01,False,False,False,False,False,False,False,False
LN100899,2021-02-01,False,False,False,False,False,False,False,False
LN100899,2021-03-01,False,False,False,False,False,False,False,False
LN100899,2021-04-01,False,False,False,False,False,False,False,False
LN100899,2021-05-01,False,False,False,False,False,False,False,False
LN100900,2019-11-01,False,False,False,False,False,False,False,False
LN100900,2019-12-01,False,False,False,False,False,False,False,False
LN100900,2020-01-01,False,False,False,False,False,False,False,False
LN100900,2020-02-01,False,False,False,False,False,False,False,False
LN100900,2020-03-01,False,False,False,False,False,False,False,False
LN100900,2020-04-01,False,False,False,False,False,False,False,False
LN100901,2022-08-01,False,False,False,False,False,False,False,False
LN100901,2022-09-01,False,False,False,False,False,False,False,False
LN100901,2022-10-01,False,False,False,False,False,False,False,False
LN100901,2022-11-01,False,False,False,False,False,False,False,False
LN100901,2022-12-01,False,False,False,False,False,False,False,False
LN100901,2023-01-01,False,False,False,False,False,False,False,False
LN100901,2023-02-01,False,False,False,False,False,False,False,False
LN100901,2023-03-01,False,False,False,False,False,False,False,False
LN100901,2023-04-01,False,False,False,False,False,False,False,False
LN100901,2023-05-01,False,False,False,False,False,False,False,False
LN100901,2023-06-01,False,False,False,False,False,False,False,False
LN100901,2023-07-01,False,False,False,False,False,True,False,False
LN100901,2023-08-01,False,False,False,False,False,False,False,False
LN100901,2023-09-01,False,False,False,False,False,False,False,False
LN100901,2023-10-01,False,False,False,False,False,False,False,False
LN100901,2023-11-01,False,False,False,False,False,False,False,False
LN100901,2023-12-01,False,False,False,False,False,False,False,False
LN100902,2021-09-01,False,False,False,False,False,False,False,False
LN100902,2021-10-01,False,False,False,False,False,False,False,False
LN100902,2021-11-01,False,False,False,False,False,False,False,False
LN100902,2021-12-01,False,False,False,False,False,False,False,False
LN100902,2022-01-01,False,False,False,False,False,False,False,False
LN100902,2022-02-01,False,False,False,False,False,False,False,False
LN100902,2022-03-01,False,False,False,False,False,False,False,False
LN100902,2022-04-01,False,False,False,False,False,False,False,False
LN100902,2022-05-01,False,False,False,False,False,False,False,False
LN100902,2022-06-01,False,False,False,False,False,False,False,False
LN100902,2022-07-01,False,False,False,False,False,False,False,False
LN100902,2022-08-01,False,False,False,False,False,False,False,False
LN100902,2022-09-01,False,False,False,False,False,False,False,False
LN100902,2022-10-01,False,False,False,False,False,False,False,False
LN100902,2022-11-01,False,False,False,False,False,False,False,False
LN100902,2022-12-01,False,False,False,False,False,False,False,False
LN100902,2021-07-01,False,True,False,False,False,False,False,True
LN100902,2023-02-01,False,False,False,False,False,False,False,False
LN100902,2023-03-01,False,False,False,False,False,False,False,False
LN100902,2023-04-01,False,False,False,False,False,False,False,False
LN100902,2023-05-01,False,False,False,False,False,False,False,False
LN100902,2023-06-01,False,False,False,False,False,False,False,False
LN100902,2023-07-01,False,False,False,False,False,False,False,False
LN100902,2023-08-01,False,False,False,False,False,False,False,False
LN100902,2023-09-01,False,False,False,False,False,False,False,False
LN100902,2023-10-01,False,False,False,False,False,False,False,False
LN100902,2023-11-01,False,False,False,False,False,False,False,False
LN100902,2023-12-01,False,False,False,False,False,False,False,False
LN100903,2022-04-01,False,False,False,False,False,False,False,False
LN100903,2022-05-01,False,False,False,False,False,False,False,False
LN100903,2022-06-01,False,False,False,False,False,False,False,False
LN100903,2022-07-01,False,False,False,False,False,False,False,False
LN100903,2022-08-01,False,False,False,False,False,False,False,False
LN100903,2022-09-01,False,False,False,False,False,False,False,False
LN100903,2022-10-01,False,False,False,False,False,False,False,False
LN100903,2022-11-01,False,False,False,False,False,False,False,False
LN100903,2022-12-01,False,False,False,False,False,False,False,False
LN100903,2023-01-01,False,False,False,False,False,False,False,False
LN100903,2023-02-01,True,False,False,False,False,False,True,False
LN100903,2023-03-01,False,False,False,False,False,False,False,False
LN100903,2023-04-01,False,False,False,False,False,False,False,False
LN100903,2023-05-01,False,False,False,False,False,False,False,False
LN100903,2023-06-01,False,False,False,False,False,False,False,False
LN100903,2023-07-01,False,False,False,False,False,False,False,False
LN100903,2023-08-01,False,False,False,False,False,False,False,False
LN100903,2023-09-01,False,False,False,False,False,False,False,False
LN100903,2023-10-01,False,False,False,False,False,False,False,False
LN100903,2023-11-01,False,False,False,False,False,False,False,False
LN100903,2023-12-01,False,False,False,False,False,False,False,False
LN100904,2022-09-01,False,False,False,False,False,False,False,False
LN100904,2022-10-01,False,False,False,False,False,False,False,False
LN100904,2022-11-01,False,False,False,False,False,False,False,False
LN100904,2022-12-01,False,False,False,False,False,False,False,False
LN100904,2023-01-01,False,False,False,False,False,False,False,False
LN100904,2023-02-01,False,False,False,False,False,False,False,False
LN100904,2023-03-01,False,False,False,False,False,False,False,False
LN100904,2023-04-01,False,False,False,False,False,False,False,False
LN100904,2023-05-01,False,False,False,False,False,False,False,False
LN100904,2023-06-01,False,False,False,False,False,False,False,False
LN100904,2023-07-01,False,False,False,False,False,False,False,False
LN100904,2023-08-01,False,False,False,False,False,False,False,False
LN100904,2023-09-01,False,False,False,False,False,False,False,False
LN100904,2023-10-01,False,False,False,False,False,False,False,False
LN100904,2023-11-01,False,False,False,False,False,False,False,False
LN100904,2023-12-01,False,False,False,False,False,False,False,False
LN100906,2023-02-01,False,False,False,False,False,False,False,False
LN100906,2023-03-01,False,False,False,False,False,False,False,False
LN100906,2023-04-01,False,False,False,False,False,False,False,False
LN100906,2023-05-01,False,False,False,False,False,False,False,False
LN100906,2023-06-01,False,False,False,False,False,False,False,False
LN100906,2023-07-01,False,False,False,False,False,False,False,False
LN100906,2023-08-01,False,False,False,False,False,False,False,False
LN100906,2023-09-01,False,False,False,False,False,False,False,False
LN100906,2023-10-01,False,False,False,False,False,False,False,False
LN100906,2023-11-01,False,False,False,False,False,True,False,False
LN100906,2023-12-01,False,False,False,False,False,False,False,False
LN100907,2022-03-01,False,False,False,False,False,False,False,False
LN100907,2022-04-01,False,False,False,False,False,False,False,False
LN100907,2022-05-01,False,False,False,False,False,False,False,False
LN100907,2022-06-01,False,False,False,False,False,False,False,False
LN100907,2022-07-01,False,False,False,False,False,False,False,False
LN100907,2022-08-01,False,False,False,False,False,False,False,False
LN100907,2022-09-01,False,False,False,False,False,False,False,False
LN100907,2022-10-01,False,False,False,False,False,False,False,False
LN100907,2022-11-01,False,False,False,False,False,False,False,False
LN100907,2022-12-01,False,False,False,False,False,False,False,False
LN100907,2023-01-01,False,False,False,False,False,False,False,False
LN100907,2023-02-01,False,False,False,False,False,False,False,False
LN100907,2023-03-01,False,False,False,False,False,False,False,False
LN100907,2023-04-01,False,False,False,False,False,False,False,False
LN100907,2023-05-01,False,False,False,False,False,False,False,False
LN100907,2023-06-01,False,False,False,False,False,False,False,False
LN100907,2023-07-01,False,False,False,False,False,False,False,False
LN100907,2023-08-01,False,False,False,False,True,False,False,False
LN100908,2023-07-01,False,False,False,False,False,False,False,False
LN100908,2023-08-01,False,False,False,False,False,False,False,False
LN100908,2023-09-01,False,False,False,False,False,False,False,False
LN100908,2023-10-01,False,False,False,False,False,False,False,False
LN100908,2023-11-01,False,False,False,False,False,False,False,False
LN100908,2023-12-01,False,False,False,False,False,False,False,False
LN100909,2021-06-01,False,False,False,False,False,False,False,False
LN100909,2021-07-01,False,False,False,False,False,False,False,False
LN100909,2021-08-01,False,False,False,False,False,False,False,False
LN100909,2021-09-01,False,False,False,False,False,False,False,False
LN100909,2021-10-01,False,False,False,False,False,False,False,False
LN100909,2021-11-01,False,False,False,False,False,False,False,False
LN100909,2021-12-01,False,False,False,False,False,False,False,False
LN100909,2022-01-01,False,False,False,False,False,False,False,False
LN100909,2022-02-01,False,False,False,False,False,True,False,False
LN100909,2022-03-01,False,False,False,False,False,False,False,False
LN100909,2022-04-01,False,False,False,False,False,False,False,False
LN100909,2022-05-01,False,False,False,False,False,False,False,False
LN100909,2022-06-01,False,False,False,False,False,False,False,False
LN100909,2022-07-01,False,False,False,False,False,False,False,False
LN100909,2022-08-01,False,False,False,False,False,False,False,False
LN100909,2022-09-01,True,False,False,False,False,True,True,False
LN100909,2022-10-01,False,False,False,False,False,False,False,False
LN100909,2022-11-01,False,False,False,False,False,False,False,False
LN100909,2022-12-01,False,False,False,False,False,False,False,False
LN100909,2023-01-01,False,False,False,False,False,False,False,False
LN100909,2023-02-01,False,False,False,False,False,False,False,False
LN100909,2023-03-01,False,False,False,False,False,False,False,False
LN100909,2023-04-01,False,False,False,False,False,False,False,False
LN100909,2023-05-01,False,False,False,False,False,False,False,False
LN100909,2023-06-01,False,False,False,False,False,False,False,False
LN100909,2023-07-01,False,False,False,False,False,False,False,False
LN100909,2023-08-01,False,False,False,False,False,False,False,False
LN100909,2023-09-01,False,False,False,False,False,False,False,False
LN100909,2023-10-01,False,False,False,False,False,False,False,False
LN100909,2023-11-01,False,False,False,False,False,False,False,False
LN100909,2023-12-01,False,False,False,False,False,False,False,False
LN100911,2022-12-01,False,False,False,False,False,False,False,False
LN100911,2023-01-01,False,False,False,False,False,False,False,False
LN100911,2023-02-01,False,False,False,False,False,False,False,False
LN100911,2023-03-01,False,False,False,False,False,False,False,False
LN100911,2023-04-01,False,False,False,False,False,False,False,False
LN100911,2023-05-01,False,False,False,False,False,False,False,False
LN100911,2023-06-01,False,False,False,False,False,False,False,False
LN100911,2023-07-01,False,False,False,False,False,False,False,False
LN100911,2023-08-01,False,False,False,False,False,False,False,False
LN100911,2023-09-01,False,False,False,False,False,False,False,False
LN100911,2023-10-01,False,False,False,False,False,False,False,False
LN100911,2023-11-01,False,False,False,False,False,False,False,False
LN100911,2023-12-01,False,False,False,False,False,False,False,False
LN100912,2022-05-01,False,False,False,False,False,False,False,False
LN100912,2022-06-01,False,False,False,False,False,False,False,False
LN100912,2022-07-01,False,False,False,False,False,False,False,False
LN100912,2022-08-01,False,False,False,False,False,False,False,False
LN100912,2022-09-01,False,False,False,False,False,False,False,False
LN100912,2022-10-01,False,False,False,False,False,False,False,False
LN100912,2022-11-01,False,False,False,False,False,False,False,False
LN100912,2022-11-01,False,False,False,False,False,False,False,False
LN100912,2022-12-01,False,False,False,False,False,False,False,False
LN100912,2022-12-01,False,False,False,False,False,False,False,False
LN100912,2023-01-01,False,False,False,False,False,False,False,False
LN100912,2023-02-01,False,False,False,False,False,False,False,False
LN100912,2023-03-01,False,False,False,False,False,False,False,False
LN100912,2023-04-01,False,False,False,False,False,False,False,False
LN100912,2023-05-01,False,False,False,False,False,False,False,False
LN100912,2023-06-01,False,False,False,False,False,False,False,False
LN100912,2023-07-01,False,False,False,False,False,False,False,False
LN100912,2023-08-01,False,False,False,False,False,False,False,False
LN100912,2023-09-01,False,False,False,False,False,False,False,False
LN100912,2023-10-01,False,False,False,False,False,False,False,False
LN100912,2023-11-01,False,False,False,False,False,False,False,False
LN100912,2023-12-01,False,False,False,False,False,False,False,False
LN100913,2023-08-01,False,False,False,False,False,False,False,False
LN100913,2023-09-01,False,False,False,False,False,False,False,False
LN100913,2023-10-01,False,False,False,False,False,False,False,False
LN100913,2023-06-01,False,True,False,False,False,False,False,True
LN100913,2023-12-01,False,False,False,False,False,False,False,False
LN100914,2021-06-01,False,True,False,False,False,False,False,True
LN100914,2021-09-01,False,False,False,False,False,False,False,False
LN100914,2021-10-01,False,False,False,False,False,False,False,False
LN100914,2021-11-01,False,False,False,False,False,False,False,False
LN100914,2021-12-01,False,False,False,False,False,False,False,False
LN100914,2022-01-01,False,False,False,False,False,False,False,False
LN100914,2022-02-01,False,False,False,False,False,False,False,False
LN100914,2022-03-01,False,False,False,False,False,False,False,False
LN100914,2022-04-01,False,False,False,False,False,False,False,False
LN100914,2022-05-01,False,False,False,False,False,False,False,False
LN100914,2022-06-01,False,False,False,False,False,False,False,False
LN100914,2022-07-01,False,False,False,False,False,False,False,False
LN100914,2022-08-01,False,False,False,False,False,True,False,False
